race_id,driver_id,constructor_id,position
871,20,9,11
871,807,10,12
871,30,131,13
871,13,6,14
871,818,5,15
871,817,5,16
871,811,3,17
871,3,131,18
871,5,207,19
871,808,207,20
871,10,206,21
871,37,164,22
871,819,206,23
871,39,164,24
872,1,1,1
872,18,1,2
872,13,6,3
872,814,10,4
872,30,131,5
872,20,9,6
872,3,131,7
872,8,208,8
872,155,15,9
872,4,6,10
872,17,9,11
872,813,3,12
872,815,15,13
872,811,3,14
872,817,5,15
872,816,208,16
872,818,5,17
872,5,207,18
872,808,207,19
872,10,206,20
872,819,206,21
872,39,164,22
872,37,164,23
873,1,1,1
873,813,3,2
873,20,9,3
873,18,1,4
873,4,6,5
873,814,10,6
873,17,9,7
873,154,208,8
873,30,131,9
873,3,131,10
873,807,10,11
873,8,208,12
873,13,6,13
873,815,15,14
873,817,5,15
873,818,5,16
873,811,3,17
873,155,15,18
873,808,207,19
873,5,207,20
873,10,206,21
873,819,206,22
873,39,164,23
873,37,164,24
874,20,9,1
874,17,9,2
874,18,1,3
874,155,15,4
874,154,208,5
874,815,15,6
874,4,6,7
874,8,208,8
874,1,1,9
874,807,10,10
874,13,6,11
874,814,10,12
874,30,131,13
874,813,3,14
874,3,131,15
874,817,5,16
874,818,5,17
874,811,3,18
874,5,207,19
874,10,206,20
874,37,164,21
874,819,206,22
874,808,207,23
874,39,164,24
875,17,9,1
875,20,9,2
875,1,1,3
875,4,6,4
875,8,208,5
875,13,6,6
875,154,208,7
875,807,10,8
875,3,131,9
875,30,131,10
875,18,1,11
875,815,15,12
875,155,15,13
875,814,10,14
875,813,3,15
875,817,5,16
875,818,5,17
875,811,3,18
875,808,207,19
875,5,207,20
875,819,206,21
875,10,206,22
875,37,164,23
876,20,9,1
876,17,9,2
876,1,1,3
876,18,1,4
876,4,6,5
876,13,6,6
876,8,208,7
876,815,15,8
876,813,3,9
876,3,131,10
876,154,208,11
876,807,10,12
876,811,3,13
876,30,131,14
876,817,5,15
876,814,10,16
876,155,15,17
876,818,5,18
876,808,207,19
876,5,207,20
876,10,206,21
876,37,164,22
876,39,164,23
876,819,206,24
877,1,1,1
877,17,9,2
877,20,9,3
877,813,3,4
877,8,208,5
877,18,1,6
877,4,6,7
877,3,131,8
877,13,6,9
877,154,208,10
877,807,10,11
877,815,15,12
877,814,10,13
877,30,131,14
877,811,3,15
877,155,15,16
877,817,5,17
877,818,5,18
877,5,207,19
877,819,206,20
877,808,207,21
877,10,206,22
877,37,164,23
877,39,164,24
878,20,9,1
878,1,1,2
878,17,9,3
878,154,208,4
878,8,208,5
878,30,131,6
878,13,6,7
878,807,10,8
878,4,6,9
878,813,3,10
878,811,3,11
878,18,1,12
878,814,10,13
878,818,5,14
878,815,15,15
878,155,15,16
878,3,131,17
878,817,5,18
878,10,206,19
878,819,206,20
878,808,207,21
878,5,207,22
878,37,164,23
878,39,164,24
879,1,1,1
879,18,1,2
879,17,9,3
879,20,9,4
879,13,6,5
879,813,3,6
879,807,10,7
879,4,6,8
879,8,208,9
879,3,131,10
879,814,10,11
879,811,3,12
879,815,15,13
879,30,131,14
879,155,15,15
879,817,5,16
879,818,5,17
879,154,208,18
879,808,207,19
879,5,207,20
879,10,206,21
879,819,206,22
879,39,164,23
879,37,164,24
880,20,9,1
880,17,9,2
880,1,131,3
880,13,6,4
880,4,6,5
880,3,131,6
880,8,208,7
880,154,208,8
880,814,10,9
880,18,1,10
880,807,15,11
880,16,10,12
880,818,5,13
880,817,5,14
880,815,1,15
880,822,3,16
880,813,3,17
880,821,15,18
880,824,206,19
880,820,206,20
880,823,207,21
880,819,207,22
881,20,9,1
881,13,6,2
881,4,6,3
881,1,131,4
881,17,9,5
881,3,131,6
881,8,208,7
881,18,1,8
881,16,10,9
881,815,1,10
881,154,208,11
881,807,15,12
881,817,5,13
881,821,15,14
881,814,10,15
881,813,3,16
881,818,5,17
881,822,3,18
881,824,206,19
881,819,207,20
881,820,206,21
881,823,207,22
882,1,131,1
882,8,208,2
882,4,6,3
882,3,131,4
882,13,6,5
882,154,208,6
882,817,5,7
882,18,1,8
882,20,9,9
882,807,15,10
882,814,10,11
882,815,1,12
882,16,10,13
882,17,9,14
882,813,3,15
882,818,5,16
882,822,3,17
882,821,15,18
882,824,206,19
882,820,206,20
882,819,207,21
882,823,207,22
883,3,131,1
883,20,9,2
883,4,6,3
883,1,131,4
883,17,9,5
883,13,6,6
883,814,10,7
883,16,10,8
883,8,208,9
883,18,1,10
883,154,208,11
883,815,1,12
883,817,5,13
883,807,15,14
883,822,3,15
883,818,5,16
883,813,3,17
883,821,15,18
883,819,207,19
883,824,206,20
883,823,207,21
883,820,206,22
884,3,131,1
884,1,131,2
884,20,9,3
884,8,208,4
884,4,6,5
884,13,6,6
884,154,208,7
884,17,9,8
884,815,1,9
884,814,10,10
884,817,5,11
884,818,5,12
884,16,10,13
884,18,1,14
884,807,15,15
884,821,15,16
884,822,3,17
884,813,3,18
884,823,207,19
884,824,206,20
884,820,206,21
884,819,207,22
885,3,131,1
885,1,131,2
885,20,9,3
885,17,9,4
885,8,208,5
885,4,6,6
885,815,1,7
885,16,10,8
885,18,1,9
885,818,5,10
885,807,15,11
885,817,5,12
885,154,208,13
885,822,3,14
885,823,207,15
885,813,3,16
885,814,10,17
885,819,207,18
885,821,15,19
885,820,206,20
885,824,206,21
885,13,6,22
886,20,9,1
886,1,131,2
886,822,3,3
886,3,131,4
886,17,9,5
886,4,6,6
886,818,5,7
886,16,10,8
886,8,208,9
886,817,5,10
886,807,15,11
886,815,1,12
886,813,3,13
886,18,1,14
886,821,15,15
886,13,6,16
886,814,10,17
886,819,207,18
886,154,208,19
886,824,206,20
886,820,206,21
886,823,207,22
887,1,131,1
887,3,131,2
887,20,9,3
887,17,9,4
887,814,10,5
887,817,5,6
887,16,10,7
887,154,208,8
887,8,208,9
887,4,6,10
887,18,1,11
887,13,6,12
887,818,5,13
887,815,1,14
887,807,15,15
887,813,3,16
887,822,3,17
887,821,15,18
887,819,207,19
887,824,206,20
887,823,207,21
887,820,206,22
888,1,131,1
888,20,9,2
888,17,9,3
888,8,208,4
888,154,208,5
888,817,5,6
888,13,6,7
888,4,6,8
888,18,1,9
888,807,15,10
888,3,131,11
888,814,10,12
888,815,1,13
888,821,15,14
888,16,10,15
888,818,5,16
888,822,3,17
888,813,3,18
888,819,207,19
888,824,206,20
888,823,207,21
888,820,206,22
890,1,131,1
890,20,9,2
890,154,208,3
890,3,131,4
890,4,6,5
890,8,208,6
890,13,6,7
890,817,5,8
890,815,1,9
890,17,9,10
890,16,10,11
890,807,15,12
890,18,1,13
890,818,5,14
890,813,3,15
890,822,3,16
890,821,15,17
890,814,10,18
890,819,207,19
890,823,207,20
890,824,206,21
890,820,206,22
891,1,131,1
891,20,9,2
891,17,9,3
891,3,131,4
891,814,10,5
891,18,1,6
891,154,208,7
891,8,208,8
891,4,6,9
891,13,6,10
891,807,15,11
891,16,10,12
891,815,1,13
891,823,207,14
891,824,206,15
891,820,206,16
891,813,3,17
891,818,5,18
891,817,5,19
891,822,3,20
891,821,15,21
891,819,207,22
892,20,9,1
892,17,9,2
892,807,15,3
892,13,6,4
892,4,6,5
892,3,131,6
892,817,5,7
892,815,1,8
892,18,1,9
892,818,5,10
892,8,208,11
892,1,131,12
892,154,208,13
892,16,10,14
892,813,3,15
892,814,10,16
892,821,15,17
892,822,3,18
892,823,207,19
892,819,207,20
892,824,206,21
892,820,206,22
893,20,9,1
893,3,131,2
893,154,208,3
893,17,9,4
893,1,131,5
893,13,6,6
893,4,6,7
893,18,1,8
893,817,5,9
893,821,15,10
893,807,15,11
893,818,5,12
893,8,208,13
893,815,1,14
893,16,10,15
893,822,3,16
893,814,10,17
893,813,3,18
893,819,207,19
893,823,207,20
893,824,206,21
893,820,206,22
894,20,9,1
894,1,131,2
894,17,9,3
894,154,208,4
894,3,131,5
894,4,6,6
894,13,6,7
894,807,15,8
894,821,15,9
894,8,208,10
894,815,1,11
894,18,1,12
894,817,5,13
894,16,10,14
894,814,10,15
894,818,5,16
894,822,3,17
894,813,3,18
894,819,207,19
894,823,207,20
894,824,206,21
894,820,206,22
895,17,9,1
895,20,9,2
895,1,131,3
895,154,208,4
895,13,6,5
895,3,131,6
895,807,15,7
895,4,6,8
895,8,208,9
895,18,1,10
895,815,1,11
895,814,10,12
895,822,3,13
895,821,15,14
895,813,3,15
895,817,5,16
895,16,10,17
895,818,5,18
895,820,206,19
895,819,207,20
895,823,207,21
895,824,206,22
896,20,9,1
896,3,131,2
896,1,131,3
896,17,9,4
896,13,6,5
896,8,208,6
896,807,15,7
896,4,6,8
896,815,1,9
896,18,1,10
896,817,5,11
896,814,10,12
896,16,10,13
896,818,5,14
896,822,3,15
896,821,15,16
896,154,208,17
896,813,3,18
896,824,206,19
896,823,207,20
896,819,207,21
896,820,206,22
897,17,9,1
897,20,9,2
897,3,131,3
897,1,131,4
897,8,208,5
897,807,15,6
897,154,208,7
897,13,6,8
897,815,1,9
897,817,5,10
897,4,6,11
897,814,10,12
897,18,1,13
897,818,5,14
897,813,3,15
897,822,3,16
897,821,15,17
897,16,10,18
897,823,207,19
897,824,206,20
897,819,207,21
897,820,206,22
898,20,9,1
898,17,9,2
898,154,208,3
898,807,15,4
898,1,131,5
898,4,6,6
898,815,1,7
898,5,208,8
898,822,3,9
898,821,15,10
898,817,5,11
898,814,10,12
898,18,1,13
898,3,131,14
898,13,6,15
898,818,5,16
898,16,10,17
898,813,3,18
898,823,207,19
898,824,206,20
898,819,207,21
898,820,206,22
899,20,9,1
899,3,131,2
899,4,6,3
899,17,9,4
899,1,131,5
899,154,208,6
899,817,5,7
899,818,5,8
899,13,6,9
899,807,15,10
899,5,208,11
899,814,10,12
899,822,3,13
899,815,1,14
899,18,1,15
899,16,10,16
899,813,3,17
899,821,15,18
899,819,207,19
899,823,207,20
899,824,206,21
899,820,206,22
900,1,131,1
900,817,9,2
900,3,131,3
900,825,1,4
900,4,6,5
900,818,5,6
900,807,10,7
900,826,5,8
900,13,3,9
900,822,3,10
900,18,1,11
900,8,6,12
900,20,9,13
900,16,15,14
900,155,207,15
900,815,10,16
900,820,206,17
900,824,206,18
900,821,15,19
900,828,207,20
900,154,208,21
900,813,208,22
901,1,131,1
901,20,9,2
901,3,131,3
901,4,6,4
901,817,9,5
901,8,6,6
901,807,10,7
901,825,1,8
901,818,5,9
901,18,1,10
901,826,5,11
901,821,15,12
901,13,3,13
901,815,10,14
901,822,3,15
901,154,208,16
901,813,208,17
901,16,15,18
901,824,206,19
901,155,207,20
901,820,206,21
901,828,207,22
902,3,131,1
902,1,131,2
902,817,9,3
902,822,3,4
902,815,10,5
902,8,6,6
902,18,1,7
902,13,3,8
902,825,1,9
902,4,6,10
902,20,9,11
902,807,10,12
902,826,5,13
902,818,5,14
902,821,15,15
902,154,208,16
902,813,208,17
902,16,15,18
902,155,207,19
902,824,206,20
902,828,207,21
902,820,206,22
853,20,9,1
853,1,1,2
853,18,1,3
853,4,6,4
853,17,9,5
853,13,6,6
853,808,4,7
853,30,131,8
853,3,131,9
853,811,4,10
853,814,10,11
853,16,10,12
853,22,3,13
853,813,3,14
853,815,15,15
853,67,5,16
853,155,15,17
853,153,5,18
853,15,205,19
853,5,205,20
853,10,166,21
853,816,166,22
853,817,164,23
853,24,164,24
903,1,131,1
903,817,9,2
903,20,9,3
903,3,131,4
903,4,6,5
903,13,3,6
903,822,3,7
903,807,10,8
903,818,5,9
903,154,208,10
903,8,6,11
903,18,1,12
903,826,5,13
903,16,15,14
903,825,1,15
903,815,10,16
903,821,15,17
903,155,207,18
903,824,206,19
903,828,207,20
903,820,206,21
903,813,208,22
904,1,131,1
904,3,131,2
904,817,9,3
904,822,3,4
904,154,208,5
904,8,6,6
904,4,6,7
904,18,1,8
904,13,3,9
904,20,9,10
904,807,10,11
904,815,10,12
904,826,5,13
904,821,15,14
904,825,1,15
904,818,5,16
904,16,15,17
904,820,206,18
904,824,206,19
904,828,207,20
904,155,207,21
904,813,208,22
905,3,131,1
905,1,131,2
905,817,9,3
905,20,9,4
905,4,6,5
905,8,6,6
905,818,5,7
905,825,1,8
905,826,5,9
905,815,10,10
905,807,10,11
905,18,1,12
905,822,3,13
905,154,208,14
905,813,208,15
905,13,3,16
905,821,15,17
905,16,15,18
905,824,206,19
905,820,206,20
905,155,207,21
905,828,207,22
906,3,131,1
906,1,131,2
906,20,9,3
906,822,3,4
906,13,3,5
906,817,9,6
906,4,6,7
906,818,5,8
906,18,1,9
906,8,6,10
906,807,10,11
906,825,1,12
906,815,10,13
906,154,208,14
906,826,5,15
906,16,15,16
906,813,208,17
906,820,206,18
906,824,206,19
906,155,207,20
906,828,207,21
906,821,15,22
907,13,3,1
907,822,3,2
907,3,131,3
907,4,6,4
907,817,9,5
907,825,1,6
907,826,5,7
907,8,6,8
907,1,131,9
907,807,10,10
907,815,10,11
907,18,1,12
907,20,9,13
907,813,208,14
907,818,5,15
907,154,208,16
907,16,15,17
907,821,15,18
907,824,206,19
907,155,207,20
907,820,206,21
907,828,207,22
908,3,131,1
908,20,9,2
908,18,1,3
908,807,10,4
908,825,1,5
908,1,131,6
908,815,10,7
908,817,9,8
908,826,5,9
908,818,5,10
908,154,208,11
908,824,206,12
908,820,206,13
908,821,15,14
908,813,208,15
908,16,15,16
908,822,3,17
908,13,3,18
908,4,6,19
908,8,6,20
908,828,207,21
908,155,207,22
909,3,131,1
909,822,3,2
909,13,3,3
909,825,1,4
909,817,9,5
909,20,9,6
909,4,6,7
909,826,5,8
909,807,10,9
909,815,10,10
909,18,1,11
909,8,6,12
909,818,5,13
909,821,15,14
909,154,208,15
909,1,131,16
909,16,15,17
909,824,206,18
909,813,208,19
909,155,207,20
909,820,206,21
909,828,207,22
910,3,131,1
910,20,9,2
910,822,3,3
910,817,9,4
910,4,6,5
910,13,3,6
910,18,1,7
910,818,5,8
910,807,10,9
910,825,1,10
910,826,5,11
910,16,15,12
910,815,10,13
910,821,15,14
910,154,208,15
910,824,206,16
910,8,6,17
910,155,207,18
910,820,206,19
910,828,207,20
910,1,131,21
910,813,208,22
911,3,131,1
911,1,131,2
911,20,9,3
911,4,6,4
911,817,9,5
911,822,3,6
911,825,1,7
911,8,6,8
911,13,3,9
911,18,1,10
911,826,5,11
911,818,5,12
911,815,10,13
911,16,15,14
911,154,208,15
911,824,206,16
911,813,208,17
911,807,10,18
911,820,206,19
911,821,15,20
911,827,207,21
911,828,207,22
912,1,131,1
912,3,131,2
912,822,3,3
912,13,3,4
912,825,1,5
912,18,1,6
912,4,6,7
912,20,9,8
912,817,9,9
912,815,10,10
912,826,5,11
912,8,6,12
912,818,5,13
912,807,10,14
912,16,15,15
912,821,15,16
912,813,208,17
912,154,208,18
912,155,207,19
912,824,206,20
912,820,206,21
912,828,207,22
913,1,131,1
913,3,131,2
913,817,9,3
913,20,9,4
913,4,6,5
913,13,3,6
913,8,6,7
913,822,3,8
913,825,1,9
913,826,5,10
913,18,1,11
913,818,5,12
913,807,10,13
913,821,15,14
913,815,10,15
913,154,208,16
913,16,15,17
913,813,208,18
913,824,206,19
913,155,207,20
913,820,206,21
913,828,207,22
914,3,131,1
914,1,131,2
914,822,3,3
914,13,3,4
914,4,6,5
914,817,9,6
914,825,1,7
914,18,1,8
914,20,9,9
914,8,6,10
914,818,5,11
914,815,10,12
914,826,5,13
914,807,10,14
914,16,15,15
914,821,15,16
914,813,208,17
914,154,208,18
914,828,207,19
914,824,206,20
914,155,207,21
914,820,206,22
915,1,131,1
915,3,131,2
915,822,3,3
915,18,1,4
915,826,5,5
915,825,1,6
915,817,9,7
915,4,6,8
915,8,6,9
915,818,5,10
915,20,9,11
915,807,10,12
915,815,10,13
915,821,15,14
915,16,15,15
915,154,208,16
915,828,207,17
915,13,3,18
915,155,207,19
915,813,208,20
915,820,206,21
916,3,131,1
916,1,131,2
916,822,3,3
916,13,3,4
916,817,9,5
916,4,6,6
916,18,1,7
916,825,1,8
916,8,6,9
916,16,15,10
916,813,208,11
916,815,10,12
916,807,10,13
916,826,5,14
916,818,5,15
916,821,15,16
916,20,9,17
916,154,208,18
917,3,131,1
917,1,131,2
917,13,3,3
917,822,3,4
917,18,1,5
917,20,9,6
917,825,1,7
917,4,6,8
917,817,9,9
917,8,6,10
917,821,15,11
917,807,10,12
917,16,15,13
917,826,5,14
917,154,208,15
917,818,5,16
917,815,10,17
917,813,208,18
918,821,15,15
918,154,208,14
918,16,15,13
918,807,10,12
918,815,10,11
918,818,5,10
918,825,1,9
918,4,6,8
918,8,6,7
918,18,1,6
918,826,5,5
918,13,3,4
918,822,3,3
918,1,131,2
918,3,131,1
918,813,208,16
918,155,207,17
918,829,207,18
926,1,131,1
926,3,131,2
926,13,3,3
926,20,6,4
926,8,6,5
926,822,3,6
926,817,9,7
926,832,5,8
926,154,208,9
926,813,208,10
926,831,15,11
926,830,5,12
926,826,9,13
926,807,10,14
926,815,10,15
926,828,15,16
926,18,1,17
926,825,1,18
927,1,131,1
927,20,6,2
927,3,131,3
927,817,9,4
927,826,9,5
927,830,5,6
927,13,3,7
927,154,208,8
927,822,3,9
927,828,15,10
927,8,6,11
927,813,208,12
927,807,10,13
927,815,10,14
927,832,5,15
927,831,15,16
927,18,1,17
927,4,1,18
927,833,209,19
928,1,131,1
928,3,131,2
928,20,6,3
928,13,3,4
928,822,3,5
928,8,6,6
928,817,9,7
928,154,208,8
928,831,15,9
928,828,15,10
928,813,208,11
928,826,9,12
928,830,5,13
928,832,5,14
928,815,10,15
928,807,10,16
928,18,1,17
928,4,1,18
928,829,209,19
928,833,209,20
929,1,131,1
929,20,6,2
929,3,131,3
929,8,6,4
929,822,3,5
929,13,3,6
929,817,9,7
929,807,10,8
929,832,5,9
929,154,208,10
929,815,10,11
929,831,15,12
929,828,15,13
929,4,1,14
929,830,5,15
929,813,208,16
929,826,9,17
929,829,209,18
929,833,209,19
930,3,131,1
930,1,131,2
930,20,6,3
930,822,3,4
930,832,5,5
930,830,5,6
930,8,6,7
930,826,9,8
930,13,3,9
930,817,9,10
930,154,208,11
930,813,208,12
930,4,1,13
930,18,1,14
930,831,15,15
930,828,15,16
930,807,10,17
930,815,10,18
930,829,209,19
930,833,209,20
931,1,131,1
931,3,131,2
931,20,6,3
931,817,9,4
931,826,9,5
931,8,6,6
931,815,10,7
931,832,5,8
931,813,208,9
931,830,5,10
931,154,208,11
931,18,1,12
931,807,10,13
931,13,3,14
931,4,1,15
931,831,15,16
931,822,3,17
931,828,15,18
931,829,209,19
931,833,209,20
932,1,131,1
932,3,131,2
932,8,6,3
932,822,3,4
932,154,208,5
932,813,208,6
932,807,10,7
932,826,9,8
932,817,9,9
932,815,10,10
932,832,5,11
932,830,5,12
932,828,15,13
932,4,1,14
932,831,15,15
932,20,6,16
932,13,3,17
932,833,209,18
932,829,209,19
933,1,131,1
933,3,131,2
933,20,6,3
933,13,3,4
933,807,10,5
933,822,3,6
933,830,5,7
933,826,9,8
933,831,15,9
933,154,208,10
933,813,208,11
933,828,15,12
933,832,5,13
933,817,9,14
933,4,1,15
933,815,10,16
933,18,1,17
933,8,6,18
933,833,209,19
933,829,209,20
934,1,131,1
934,3,131,2
934,13,3,3
934,822,3,4
934,8,6,5
934,20,6,6
934,826,9,7
934,832,5,8
934,807,10,9
934,817,9,10
934,815,10,11
934,154,208,12
934,830,5,13
934,813,208,14
934,828,15,15
934,831,15,16
934,4,1,17
934,18,1,18
934,829,209,19
934,833,209,20
936,1,131,1
936,3,131,2
936,20,6,3
936,817,9,4
936,8,6,5
936,822,3,6
936,826,9,7
936,13,3,8
936,830,5,9
936,154,208,10
936,807,10,11
936,832,5,12
936,815,10,13
936,813,208,14
936,4,1,15
936,18,1,16
936,828,15,17
936,831,15,18
936,833,209,19
936,829,209,20
937,1,131,1
937,3,131,2
937,822,3,3
937,154,208,4
937,815,10,5
937,817,9,6
937,13,3,7
937,813,208,8
937,20,6,9
937,832,5,10
937,807,10,11
937,826,9,12
937,828,15,13
937,8,6,14
937,830,5,15
937,831,15,16
937,18,1,17
937,4,1,18
937,829,206,19
937,833,206,20
938,1,131,1
938,8,6,2
938,20,6,3
938,3,131,4
938,13,3,5
938,822,3,6
938,815,10,7
938,154,208,8
938,807,10,9
938,828,15,10
938,813,208,11
938,831,15,12
938,832,5,13
938,826,9,14
938,817,9,15
938,18,1,16
938,4,1,17
938,829,209,18
938,833,209,19
938,830,5,20
939,20,6,1
939,817,9,2
939,8,6,3
939,826,9,4
939,1,131,5
939,3,131,6
939,822,3,7
939,830,5,8
939,13,3,9
939,154,208,10
939,807,10,11
939,4,1,12
939,815,10,13
939,832,5,14
939,18,1,15
939,831,15,16
939,828,15,17
939,813,208,18
939,829,209,19
939,834,209,20
940,3,131,1
940,1,131,2
940,822,3,3
940,20,6,4
940,13,3,5
940,8,6,6
940,817,9,7
940,154,208,8
940,815,10,9
940,826,9,10
940,807,10,11
940,832,5,12
940,813,208,13
940,4,1,14
940,830,5,15
940,18,1,16
940,828,15,17
940,831,15,18
940,829,209,19
940,834,209,20
941,3,131,1
941,1,131,2
941,822,3,3
941,20,6,4
941,8,6,5
941,807,10,6
941,815,10,7
941,154,208,8
941,830,5,9
941,817,9,10
941,826,9,11
941,831,15,12
941,18,1,13
941,813,208,14
941,13,3,15
941,4,1,16
941,828,15,17
941,829,206,18
941,833,206,19
942,3,131,1
942,1,131,2
942,817,9,3
942,826,9,4
942,20,6,5
942,815,10,6
942,807,10,7
942,8,6,8
942,13,3,9
942,830,5,10
942,4,1,11
942,822,3,12
942,154,208,13
942,18,1,14
942,813,208,15
942,828,15,16
942,831,15,17
942,834,206,18
942,829,206,19
942,832,5,20
943,3,131,1
943,1,131,2
943,20,6,3
943,826,9,4
943,817,9,5
943,822,3,6
943,13,3,7
943,830,5,8
943,815,10,9
943,807,10,10
943,832,5,11
943,154,208,12
943,813,208,13
943,828,15,14
943,8,6,15
943,4,1,16
943,831,15,17
943,834,206,18
943,829,206,19
943,18,1,20
944,3,131,1
944,1,131,2
944,20,6,3
944,822,3,4
944,8,6,5
944,807,10,6
944,826,9,7
944,13,3,8
944,817,9,9
944,830,5,10
944,831,15,11
944,832,5,12
944,815,10,13
944,828,15,14
944,154,208,15
944,813,208,16
944,18,1,17
944,834,206,18
944,829,206,19
944,4,1,20
945,3,131,1
945,1,131,2
945,8,6,3
945,815,10,4
945,817,9,5
945,822,3,6
945,807,10,7
945,13,3,8
945,826,9,9
945,832,5,10
945,830,5,11
945,18,1,12
945,813,208,13
945,831,15,14
945,154,208,15
945,20,6,16
945,4,1,17
945,828,15,18
945,829,209,19
945,833,209,20
948,1,131,1
948,3,131,2
948,20,6,3
948,8,6,4
948,830,5,5
948,13,3,6
948,832,5,7
948,817,9,8
948,815,10,9
948,807,10,10
948,822,3,11
948,4,1,12
948,18,1,13
948,835,4,14
948,825,4,15
948,828,15,16
948,831,15,17
948,826,9,18
948,154,210,19
948,821,210,20
948,837,209,21
948,836,209,22
949,1,131,1
949,3,131,2
949,20,6,3
949,8,6,4
949,817,9,5
949,822,3,6
949,13,3,7
949,807,10,8
949,154,210,9
949,830,5,10
949,832,5,11
949,838,1,12
949,821,210,13
949,18,1,14
949,826,9,15
949,836,209,16
949,828,15,17
949,815,10,18
949,825,4,19
949,835,4,20
949,837,209,21
949,831,15,22
950,3,131,1
950,817,9,2
950,8,6,3
950,20,6,4
950,822,3,5
950,826,9,6
950,815,10,7
950,832,5,8
950,830,5,9
950,807,10,10
950,13,3,11
950,4,1,12
950,18,1,13
950,154,210,14
950,828,15,15
950,831,15,16
950,825,4,17
950,821,210,18
950,835,4,19
950,837,209,20
950,836,209,21
950,1,131,22
951,3,131,1
951,20,6,2
951,822,3,3
951,8,6,4
951,13,3,5
951,817,9,6
951,815,10,7
951,826,9,8
951,830,5,9
951,1,131,10
951,832,5,11
951,18,1,12
951,807,10,13
951,4,1,14
951,154,210,15
951,821,210,16
951,825,4,17
951,835,4,18
951,831,15,19
951,836,209,20
951,837,209,21
951,828,15,22
952,1,131,1
952,3,131,2
952,817,9,3
952,830,9,4
952,8,6,5
952,20,6,6
952,822,3,7
952,832,5,8
952,815,10,9
952,4,1,10
952,807,10,11
952,18,1,12
952,826,5,13
952,154,210,14
952,825,4,15
952,821,210,16
952,835,4,17
952,13,3,18
952,828,15,19
952,831,15,20
952,836,209,21
952,837,209,22
953,817,9,1
953,3,131,2
953,1,131,3
953,20,6,4
953,807,10,5
953,8,6,6
953,832,5,7
953,815,10,8
953,826,5,9
953,4,1,10
953,822,3,11
953,821,210,12
953,18,1,13
953,13,3,14
953,154,210,15
953,825,4,16
953,828,15,17
953,835,4,18
953,837,209,19
953,836,209,20
953,830,9,21
953,831,15,22
954,1,131,1
954,3,131,2
954,20,6,3
954,817,9,4
954,830,9,5
954,8,6,6
954,822,3,7
954,13,3,8
954,807,10,9
954,4,1,10
954,815,10,11
954,18,1,12
954,826,5,13
954,821,210,14
954,154,210,15
954,832,5,16
954,835,4,17
954,836,209,18
954,828,15,19
954,831,15,20
954,837,209,21
955,3,131,1
955,815,10,2
955,817,9,3
955,20,6,4
955,8,6,5
955,13,3,6
955,826,5,7
955,822,3,8
955,830,9,9
955,1,131,10
955,154,210,11
955,807,10,12
955,832,5,13
955,4,1,14
955,821,210,15
955,831,15,16
955,837,209,17
955,836,209,18
955,18,1,19
955,828,15,20
955,825,4,21
955,835,4,22
956,1,131,1
956,3,131,2
956,807,10,3
956,20,6,4
956,18,1,5
956,8,6,6
956,817,9,7
956,822,3,8
956,830,9,9
956,13,3,10
956,821,210,11
956,836,209,12
956,154,210,13
956,4,1,14
956,832,5,15
956,815,10,16
956,825,4,17
956,835,4,18
956,837,209,19
956,826,5,20
956,828,15,21
956,831,15,22
957,1,131,1
957,3,131,2
957,830,9,3
957,817,9,4
957,8,6,5
957,20,6,6
957,822,3,7
957,832,5,8
957,807,10,9
957,4,1,10
957,815,10,11
957,13,3,12
957,154,210,13
957,821,210,14
957,826,5,15
957,825,4,16
957,18,1,17
957,835,4,18
957,837,209,19
957,836,209,20
957,831,15,21
958,3,131,1
958,1,131,2
958,817,9,3
958,830,9,4
958,20,6,5
958,832,5,6
958,4,1,7
958,18,1,8
958,807,10,9
958,822,3,10
958,154,210,11
958,826,5,12
958,815,10,13
958,8,6,14
958,821,210,15
958,831,15,16
958,835,4,17
958,13,3,18
958,825,4,19
958,828,15,20
958,836,209,21
958,837,209,22
959,3,131,1
959,1,131,2
959,817,9,3
959,830,9,4
959,8,6,5
959,20,6,6
959,807,10,7
959,822,3,8
959,815,10,9
959,13,3,10
959,821,210,11
959,18,1,12
959,832,5,13
959,4,1,14
959,154,210,15
959,835,4,16
959,825,4,17
959,836,209,18
959,826,5,19
959,837,209,20
959,831,15,21
959,828,15,22
960,3,131,1
960,830,9,2
960,8,6,3
960,20,6,4
960,817,9,5
960,815,10,6
960,807,10,7
960,822,3,8
960,18,1,9
960,13,3,10
960,154,210,11
960,825,4,12
960,821,210,13
960,835,4,14
960,832,5,15
960,836,209,16
960,831,15,17
960,839,209,18
960,826,5,19
960,828,15,20
960,1,131,21
961,1,131,1
961,3,131,2
961,20,6,3
961,8,6,4
961,822,3,5
961,817,9,6
961,830,9,7
961,815,10,8
961,807,10,9
961,821,210,10
961,13,3,11
961,154,210,12
961,4,1,13
961,836,209,14
961,18,1,15
961,832,5,16
961,826,5,17
961,831,15,18
961,828,15,19
961,835,4,20
961,825,4,21
962,3,131,1
962,817,9,2
962,1,131,3
962,830,9,4
962,8,6,5
962,832,5,6
962,826,5,7
962,807,10,8
962,4,1,9
962,815,10,10
962,822,3,11
962,13,3,12
962,18,1,13
962,821,210,14
962,154,210,15
962,828,15,16
962,825,4,17
962,831,15,18
