race_id,driver_id,constructor_id,grid,position_order,points,laps
58,36,8,20,22,0.0,10
59,4,4,1,1,10.0,78
59,31,1,4,2,8.0,78
59,14,9,7,3,6.0,78
59,22,11,5,4,5.0,78
59,30,6,22,5,4.0,78
59,21,4,9,6,3.0,78
59,2,2,15,7,2.0,77
59,23,7,10,8,1.0,77
59,13,6,21,9,0.0,77
59,24,5,12,10,0.0,77
59,18,11,13,11,0.0,77
59,27,13,16,12,0.0,77
59,26,5,18,13,0.0,77
59,35,2,14,14,0.0,77
59,33,13,17,15,0.0,76
59,36,8,20,16,0.0,75
59,15,7,6,17,0.0,72
59,32,9,11,18,0.0,56
59,3,3,8,19,0.0,51
59,8,1,3,20,0.0,50
59,17,3,2,21,0.0,48
59,11,8,19,22,0.0,46
60,4,4,1,1,10.0,60
60,30,6,3,2,8.0,60
60,8,1,2,3,6.0,60
60,21,4,5,4,5.0,60
60,13,6,4,5,4.0,60
60,31,1,8,6,3.0,60
60,2,2,9,7,2.0,60
60,35,2,10,8,1.0,60
60,3,3,12,9,0.0,60
60,22,11,6,10,0.0,59
60,15,7,22,11,0.0,59
60,14,9,11,12,0.0,59
60,24,5,13,13,0.0,59
60,32,9,14,14,0.0,59
60,27,13,18,15,0.0,59
60,33,13,16,16,0.0,58
60,11,8,20,17,0.0,57
60,36,8,21,18,0.0,57
60,18,11,19,19,0.0,8
60,26,5,15,20,0.0,1
60,23,7,7,21,0.0,0
60,17,3,17,22,0.0,0
61,4,4,1,1,10.0,70
61,30,6,5,2,8.0,70
61,8,1,3,3,6.0,70
61,21,4,2,4,5.0,70
61,13,6,10,5,4.0,70
61,15,7,4,6,3.0,69
61,2,2,13,7,2.0,69
61,14,9,22,8,1.0,69
61,18,11,8,9,0.0,69
61,26,5,17,10,0.0,69
61,32,9,12,11,0.0,69
61,17,3,16,12,0.0,69
61,24,5,15,13,0.0,68
61,33,13,18,14,0.0,66
61,11,8,20,15,0.0,64
61,35,2,11,16,0.0,58
61,23,7,14,17,0.0,58
61,31,1,7,18,0.0,13
61,22,11,9,19,0.0,11
61,36,8,21,20,0.0,2
61,3,3,6,21,0.0,1
61,27,13,19,22,0.0,0
62,30,6,1,1,10.0,73
62,13,6,2,2,8.0,73
62,21,4,3,3,6.0,73
62,15,7,22,4,5.0,73
62,4,4,5,5,4.0,73
62,22,11,4,6,3.0,73
62,14,9,17,7,2.0,72
62,24,5,20,8,1.0,72
62,3,3,21,9,0.0,72
62,23,7,8,10,0.0,62
62,27,13,14,11,0.0,37
62,35,2,6,12,0.0,23
62,33,13,15,13,0.0,9
62,11,8,18,14,0.0,6
62,18,11,7,15,0.0,3
62,8,1,9,16,0.0,0
62,2,2,10,17,0.0,0
62,31,1,11,18,0.0,0
62,17,3,12,19,0.0,0
62,26,5,13,20,0.0,0
62,32,9,16,21,0.0,0
62,36,8,19,22,0.0,0
63,30,6,1,1,10.0,70
63,4,4,3,2,8.0,70
63,13,6,2,3,6.0,70
63,23,7,5,4,5.0,70
63,8,1,6,5,4.0,70
63,21,4,7,6,3.0,70
63,37,1,8,7,2.0,70
63,2,2,11,8,1.0,69
63,14,9,9,9,0.0,69
63,26,5,14,10,0.0,69
63,35,2,16,11,0.0,69
63,32,9,12,12,0.0,69
63,24,5,22,13,0.0,69
63,3,3,18,14,0.0,68
63,27,13,15,15,0.0,68
63,36,8,20,16,0.0,67
63,18,11,17,17,0.0,61
63,17,3,10,18,0.0,55
63,15,7,4,19,0.0,39
63,22,11,13,20,0.0,28
63,33,13,19,21,0.0,11
63,11,8,21,22,0.0,0
64,30,6,2,1,10.0,67
64,13,6,3,2,8.0,67
64,8,1,1,3,6.0,67
64,18,11,4,4,5.0,67
64,4,4,7,5,4.0,67
64,21,4,5,6,3.0,67
64,15,7,20,7,2.0,67
64,32,9,12,8,1.0,67
64,23,7,8,9,0.0,67
64,24,5,16,10,0.0,66
64,14,9,10,11,0.0,66
64,26,5,19,12,0.0,66
64,17,3,11,13,0.0,59
64,11,8,17,14,0.0,38
64,35,2,13,15,0.0,30
64,22,11,6,16,0.0,18
64,2,2,15,17,0.0,9
64,37,1,9,18,0.0,2
64,29,8,22,19,0.0,1
64,3,3,14,20,0.0,0
64,27,13,21,21,0.0,66
64,33,13,18,22,0.0,66
65,18,11,14,1,10.0,70
65,37,1,4,2,8.0,70
65,2,2,10,3,6.0,70
65,22,11,3,4,5.0,70
65,14,9,12,5,4.0,69
65,23,7,6,6,3.0,69
65,13,6,2,7,2.0,69
65,30,6,11,8,1.0,67
65,33,13,16,9,0.0,67
65,27,13,22,10,0.0,67
65,26,5,20,11,0.0,66
65,15,7,8,12,0.0,65
65,11,8,19,13,0.0,65
65,4,4,15,14,0.0,51
65,8,1,1,15,0.0,25
65,24,5,17,16,0.0,25
65,3,3,18,17,0.0,19
65,21,4,7,18,0.0,18
65,32,9,13,19,0.0,6
65,17,3,5,20,0.0,1
65,29,8,21,21,0.0,0
65,9,2,9,22,0.0,69
66,13,6,1,1,10.0,58
66,4,4,3,2,8.0,58
66,30,6,2,3,6.0,58
66,18,11,6,4,5.0,58
66,37,1,11,5,4.0,58
66,21,4,4,6,3.0,58
66,23,7,15,7,2.0,58
66,22,11,13,8,1.0,58
66,15,7,12,9,0.0,57
66,17,3,9,10,0.0,57
66,32,9,10,11,0.0,57
66,9,2,8,12,0.0,57
66,26,5,17,13,0.0,57
66,2,2,5,14,0.0,56
66,14,9,16,15,0.0,55
66,27,13,22,16,0.0,46
66,11,8,21,17,0.0,41
66,3,3,14,18,0.0,25
66,29,8,20,19,0.0,23
66,24,5,18,20,0.0,12
66,8,1,7,21,0.0,1
66,33,13,19,22,0.0,0
67,30,6,2,1,10.0,53
67,8,1,1,2,8.0,53
67,9,2,6,3,6.0,53
67,21,4,9,4,5.0,53
67,18,11,5,5,4.0,53
67,22,11,8,6,3.0,53
67,15,7,11,7,2.0,53
67,2,2,3,8,1.0,53
67,13,6,4,9,0.0,53
67,17,3,19,10,0.0,53
67,32,9,16,11,0.0,52
67,14,9,14,12,0.0,52
67,26,5,15,13,0.0,52
67,24,5,17,14,0.0,52
67,23,7,13,15,0.0,52
67,11,8,21,16,0.0,51
67,27,14,18,17,0.0,51
67,33,14,20,18,0.0,44
67,4,4,10,19,0.0,43
67,37,1,7,20,0.0,20
67,29,8,22,21,0.0,18
67,3,3,12,22,0.0,9
68,30,6,6,1,10.0,56
68,4,4,1,2,8.0,56
68,21,4,2,3,6.0,56
68,18,11,4,4,5.0,56
68,37,1,7,5,4.0,56
68,22,11,3,6,3.0,56
68,2,2,8,7,2.0,56
68,17,3,14,8,1.0,56
68,14,9,12,9,0.0,56
68,24,5,13,10,0.0,55
68,3,3,15,11,0.0,55
68,38,9,10,12,0.0,55
68,9,2,9,13,0.0,55
68,26,5,11,14,0.0,55
68,27,14,22,15,0.0,53
68,29,8,19,16,0.0,52
68,23,7,16,17,0.0,49
68,13,6,20,18,0.0,44
68,15,7,17,19,0.0,38
68,33,14,18,20,0.0,37
68,8,1,5,21,0.0,18
68,11,8,21,22,0.0,55
69,4,4,5,1,10.0,53
69,13,6,1,2,8.0,53
69,21,4,6,3,6.0,53
69,18,11,7,4,5.0,53
69,8,1,11,5,4.0,53
69,15,7,4,6,3.0,53
69,23,7,3,7,2.0,53
69,2,2,9,8,1.0,53
69,9,2,12,9,0.0,53
69,3,3,10,10,0.0,52
69,37,1,13,11,0.0,52
69,22,11,8,12,0.0,52
69,38,9,18,13,0.0,52
69,24,5,15,14,0.0,52
69,11,8,20,15,0.0,52
69,33,14,21,16,0.0,51
69,29,8,22,17,0.0,50
69,26,5,19,18,0.0,48
69,17,3,14,19,0.0,39
69,30,6,2,20,0.0,36
69,14,9,17,21,0.0,35
69,27,14,16,22,0.0,20
70,13,6,1,1,10.0,71
70,4,4,4,2,8.0,71
70,18,11,14,3,6.0,71
70,30,6,10,4,5.0,71
70,8,1,2,5,4.0,71
70,21,4,6,6,3.0,71
70,22,11,5,7,2.0,71
70,37,1,12,8,1.0,71
70,9,2,9,9,0.0,71
70,11,8,19,10,0.0,70
70,26,5,16,11,0.0,70
70,38,9,22,12,0.0,70
70,24,5,15,13,0.0,70
70,27,14,17,14,0.0,70
70,33,14,21,15,0.0,69
70,29,8,20,16,0.0,69
70,2,2,8,17,0.0,63
70,14,9,18,18,0.0,14
70,15,7,3,19,0.0,10
70,23,7,7,20,0.0,9
70,17,3,11,21,0.0,1
70,3,3,13,22,0.0,0
71,21,4,1,1,10.0,57
71,22,6,11,2,8.0,57
71,4,4,13,3,6.0,57
71,14,9,5,4,5.0,57
71,17,3,3,5,4.0,57
71,31,1,9,6,3.0,57
71,32,9,6,7,2.0,57
71,8,1,10,8,1.0,57
71,15,7,2,9,0.0,57
71,13,15,18,10,0.0,57
71,18,16,8,11,0.0,56
71,23,7,15,12,0.0,56
71,35,15,4,13,0.0,56
71,11,16,20,14,0.0,55
71,39,17,12,15,0.0,55
71,33,17,14,16,0.0,55
71,40,18,16,17,0.0,55
71,30,6,19,18,0.0,42
71,2,3,7,19,0.0,42
71,27,18,17,20,0.0,16
72,4,4,1,1,10.0,56
72,15,7,2,2,8.0,56
72,2,3,10,3,6.0,56
72,31,1,11,4,5.0,56
72,23,7,5,5,4.0,56
72,14,9,8,6,3.0,56
72,30,6,13,7,2.0,56
72,32,9,7,8,1.0,56
72,8,1,6,9,0.0,56
72,13,15,14,10,0.0,55
72,39,17,17,11,0.0,54
72,33,17,18,12,0.0,53
72,27,18,19,13,0.0,52
72,22,6,12,14,0.0,49
72,21,4,3,15,0.0,36
72,17,3,4,16,0.0,36
72,35,15,16,17,0.0,26
72,18,16,9,18,0.0,2
72,19,16,15,19,0.0,2
72,40,18,20,20,0.0,2
73,4,4,1,1,10.0,57
73,15,7,3,2,8.0,57
73,8,1,9,3,6.0,57
73,23,7,6,4,5.0,57
73,37,1,8,5,4.0,57
73,17,3,5,6,3.0,57
73,13,15,12,7,2.0,56
73,14,9,14,8,1.0,56
73,22,6,20,9,0.0,56
73,33,17,16,10,0.0,55
73,35,15,15,11,0.0,54
73,40,18,19,12,0.0,54
73,27,18,18,13,0.0,53
73,18,16,11,14,0.0,46
73,11,16,13,15,0.0,27
73,2,3,4,16,0.0,25
73,30,6,2,17,0.0,12
73,21,4,10,18,0.0,4
73,39,17,17,19,0.0,2
73,32,9,7,20,0.0,0
74,4,4,2,1,10.0,62
74,30,6,13,2,8.0,62
74,25,1,7,3,6.0,62
74,35,15,11,4,5.0,62
74,15,7,5,5,4.0,62
74,2,3,8,6,3.0,62
74,17,3,4,7,2.0,62
74,24,9,15,8,1.0,62
74,23,7,10,9,0.0,62
74,13,15,18,10,0.0,61
74,14,9,14,11,0.0,61
74,39,17,16,12,0.0,61
74,33,17,17,13,0.0,60
74,27,18,20,14,0.0,20
74,22,6,9,15,0.0,18
74,8,1,1,16,0.0,9
74,40,18,19,17,0.0,8
74,21,4,12,18,0.0,5
74,18,16,3,19,0.0,62
74,11,16,6,20,0.0,62
75,8,1,1,1,10.0,66
75,4,4,3,2,8.0,66
75,15,7,5,3,6.0,66
75,23,7,4,4,5.0,66
75,21,4,6,5,4.0,66
75,17,3,2,6,3.0,66
75,31,1,7,7,2.0,65
75,14,9,9,8,1.0,65
75,22,6,16,9,0.0,65
75,2,3,17,10,0.0,65
75,13,15,10,11,0.0,63
75,33,17,18,12,0.0,63
75,39,17,13,13,0.0,63
75,35,15,12,14,0.0,51
75,30,6,8,15,0.0,46
75,27,18,14,16,0.0,19
75,40,18,15,17,0.0,11
75,24,9,11,18,0.0,9
76,8,1,1,1,10.0,78
76,2,3,6,2,8.0,78
76,17,3,3,3,6.0,78
76,4,4,2,4,5.0,78
76,31,1,16,5,4.0,78
76,23,7,18,6,3.0,78
76,30,6,8,7,2.0,78
76,22,6,10,8,1.0,78
76,13,15,11,9,0.0,77
76,15,7,5,10,0.0,77
76,35,15,9,11,0.0,77
76,21,4,4,12,0.0,77
76,33,17,15,13,0.0,75
76,27,18,14,14,0.0,73
76,24,9,12,15,0.0,59
76,40,18,13,16,0.0,29
76,14,9,7,17,0.0,23
76,39,17,17,18,0.0,18
77,4,4,6,1,10.0,59
77,2,3,1,2,8.0,59
77,22,6,7,3,6.0,59
77,14,9,12,4,5.0,59
77,30,6,10,5,4.0,59
77,21,4,9,6,3.0,59
77,31,1,5,7,2.0,59
77,15,7,4,8,1.0,59
77,24,9,14,9,0.0,59
77,18,16,13,10,0.0,59
77,8,1,2,11,0.0,58
77,11,16,16,12,0.0,58
77,35,15,15,13,0.0,58
77,13,15,11,14,0.0,58
77,33,17,17,15,0.0,58
77,39,17,19,16,0.0,58
77,27,18,20,17,0.0,57
77,40,18,18,18,0.0,56
77,23,7,8,19,0.0,33
77,17,3,3,20,0.0,0
78,8,1,7,1,10.0,70
78,30,6,2,2,8.0,70
78,22,6,20,3,6.0,70
78,13,15,11,4,5.0,70
78,17,3,14,5,4.0,70
78,23,7,10,6,3.0,69
78,14,9,12,7,2.0,69
78,32,9,16,8,1.0,69
78,35,15,8,9,0.0,69
78,33,17,18,10,0.0,67
78,27,18,15,11,0.0,67
78,15,7,9,12,0.0,62
78,18,16,1,13,0.0,46
78,2,3,13,14,0.0,43
78,11,16,6,15,0.0,40
78,40,18,19,16,0.0,39
78,4,4,3,17,0.0,38
78,21,4,4,18,0.0,32
78,39,17,17,19,0.0,24
78,31,1,5,20,0.0,52
79,30,6,5,1,10.0,73
79,22,6,7,2,8.0,73
79,33,17,17,3,6.0,72
79,39,17,19,4,5.0,72
79,27,18,18,5,4.0,71
79,40,18,20,6,3.0,71
79,15,7,1,7,0.0,0
79,8,1,2,8,0.0,0
79,18,16,3,9,0.0,0
79,21,4,4,10,0.0,0
79,4,4,6,11,0.0,0
79,11,16,8,12,0.0,0
79,17,3,9,13,0.0,0
79,13,15,10,14,0.0,0
79,31,1,11,15,0.0,0
79,35,15,12,16,0.0,0
79,41,7,13,17,0.0,0
79,32,9,14,18,0.0,0
79,2,3,15,19,0.0,0
79,14,9,16,20,0.0,0
80,4,4,1,1,10.0,70
80,8,1,13,2,8.0,70
80,30,6,3,3,6.0,70
80,18,16,7,4,5.0,69
80,15,7,2,5,4.0,69
80,21,4,6,6,3.0,69
80,23,7,11,7,2.0,69
80,35,15,10,8,1.0,69
80,22,6,5,9,0.0,69
80,14,9,15,10,0.0,69
80,11,16,4,11,0.0,69
80,17,3,12,12,0.0,68
80,33,17,19,13,0.0,67
80,2,3,14,14,0.0,66
80,39,17,17,15,0.0,66
80,31,1,8,16,0.0,46
80,27,18,20,17,0.0,37
80,40,18,18,18,0.0,33
80,13,15,9,19,0.0,30
80,32,9,16,20,0.0,1
81,31,1,3,1,10.0,60
81,4,4,1,2,8.0,60
81,8,1,12,3,6.0,60
81,21,4,6,4,5.0,60
81,18,16,2,5,4.0,60
81,30,6,9,6,3.0,60
81,22,6,5,7,2.0,60
81,23,7,8,8,1.0,60
81,15,7,4,9,0.0,60
81,13,15,16,10,0.0,59
81,17,3,11,11,0.0,59
81,2,3,14,12,0.0,59
81,14,9,13,13,0.0,59
81,35,15,10,14,0.0,59
81,32,9,15,15,0.0,59
81,11,16,7,16,0.0,58
81,33,17,20,17,0.0,58
81,27,18,18,18,0.0,57
81,40,18,19,19,0.0,56
81,39,17,17,20,0.0,10
82,4,4,3,1,10.0,67
82,31,1,20,2,8.0,67
82,18,16,2,3,6.0,67
82,21,4,4,4,5.0,67
82,30,6,5,5,4.0,67
82,23,7,12,6,3.0,67
82,14,9,11,7,2.0,67
82,13,15,13,8,1.0,67
82,32,9,10,9,0.0,67
82,22,6,15,10,0.0,66
82,2,3,7,11,0.0,66
82,11,16,8,12,0.0,66
82,27,18,16,13,0.0,65
82,15,7,9,14,0.0,64
82,35,15,14,15,0.0,64
82,39,17,19,16,0.0,64
82,33,17,18,17,0.0,64
82,38,18,17,18,0.0,63
82,17,3,6,19,0.0,55
82,8,1,1,20,0.0,32
83,8,1,4,1,10.0,70
83,30,6,1,2,8.0,70
83,23,7,5,3,6.0,70
83,15,7,3,4,5.0,70
83,18,16,8,5,4.0,70
83,2,3,12,6,3.0,70
83,17,3,16,7,2.0,69
83,11,16,10,8,1.0,69
83,21,4,9,9,0.0,69
83,22,6,7,10,0.0,69
83,4,4,6,11,0.0,69
83,39,17,18,12,0.0,67
83,33,17,20,13,0.0,66
83,13,15,14,14,0.0,63
83,27,18,17,15,0.0,59
83,35,15,15,16,0.0,56
83,31,1,2,17,0.0,41
83,38,18,19,18,0.0,26
83,14,9,13,19,0.0,0
83,32,9,11,20,0.0,0
84,8,1,1,1,10.0,58
84,4,4,3,2,8.0,58
84,31,1,4,3,6.0,58
84,21,4,2,4,5.0,58
84,18,16,13,5,4.0,58
84,15,7,5,6,3.0,58
84,14,9,12,7,2.0,58
84,32,9,10,8,1.0,58
84,11,16,20,9,0.0,58
84,22,6,11,10,0.0,57
84,35,15,16,11,0.0,57
84,23,7,9,12,0.0,57
84,38,18,17,13,0.0,55
84,39,17,18,14,0.0,55
84,33,17,14,15,0.0,55
84,27,18,15,16,0.0,48
84,30,6,19,17,0.0,32
84,2,3,6,18,0.0,29
84,13,15,8,19,0.0,28
84,17,3,7,20,0.0,20
85,31,1,1,1,10.0,53
85,4,4,2,2,8.0,53
85,21,4,8,3,6.0,53
85,8,1,11,4,5.0,53
85,15,7,5,5,4.0,53
85,23,7,9,6,3.0,53
85,42,3,16,7,2.0,53
85,18,16,3,8,1.0,53
85,13,15,15,9,0.0,53
85,30,6,6,10,0.0,53
85,35,15,12,11,0.0,52
85,22,6,7,12,0.0,52
85,32,9,13,13,0.0,52
85,17,3,14,14,0.0,52
85,14,9,10,15,0.0,52
85,11,16,4,16,0.0,52
85,33,17,17,17,0.0,51
85,38,18,18,18,0.0,51
85,27,18,20,19,0.0,51
85,39,17,19,20,0.0,50
86,8,1,2,1,10.0,44
86,4,4,4,2,8.0,44
86,18,16,8,3,6.0,44
86,17,3,9,4,5.0,44
86,22,6,12,5,4.0,44
86,35,15,14,6,3.0,44
86,23,7,5,7,2.0,44
86,33,17,19,8,1.0,43
86,32,9,16,9,0.0,43
86,13,15,7,10,0.0,43
86,39,17,20,11,0.0,43
86,27,18,18,12,0.0,42
86,38,18,17,13,0.0,41
86,31,1,1,14,0.0,40
86,42,3,15,15,0.0,39
86,15,7,3,16,0.0,34
86,14,9,11,17,0.0,18
86,30,6,6,18,0.0,13
86,11,16,10,19,0.0,13
86,21,4,13,20,0.0,10
87,31,1,2,1,10.0,71
87,8,1,5,2,8.0,71
87,4,4,1,3,6.0,71
87,30,6,7,4,5.0,71
87,21,4,3,5,4.0,71
87,22,6,9,6,3.0,71
87,18,16,4,7,2.0,70
87,23,7,10,8,1.0,70
87,32,9,6,9,0.0,70
87,11,16,19,10,0.0,70
87,13,15,8,11,0.0,70
87,35,15,20,12,0.0,70
87,15,7,17,13,0.0,69
87,27,18,16,14,0.0,69
87,39,17,15,15,0.0,68
87,33,17,11,16,0.0,55
87,17,3,12,17,0.0,45
87,38,18,18,18,0.0,34
87,42,3,13,19,0.0,0
87,14,9,14,20,0.0,0
88,8,1,17,1,10.0,53
88,21,4,3,2,8.0,53
88,4,4,16,3,6.0,53
88,17,3,7,4,5.0,53
88,18,16,2,5,4.0,53
88,14,9,6,6,3.0,53
88,30,6,14,7,2.0,53
88,23,7,1,8,1.0,53
88,32,9,4,9,0.0,53
88,13,15,10,10,0.0,53
88,22,6,9,11,0.0,53
88,35,15,8,12,0.0,53
88,33,17,20,13,0.0,52
88,38,18,15,14,0.0,51
88,39,17,11,15,0.0,51
88,27,18,13,16,0.0,49
88,42,3,12,17,0.0,9
88,15,7,19,18,0.0,9
88,31,1,18,19,0.0,0
88,11,16,5,20,0.0,52
89,4,4,1,1,10.0,56
89,8,1,3,2,8.0,56
89,23,7,9,3,6.0,56
89,21,4,2,4,5.0,56
89,32,9,14,5,4.0,56
89,13,15,11,6,3.0,56
89,17,3,10,7,2.0,56
89,18,16,4,8,1.0,56
89,14,9,7,9,0.0,56
89,35,15,16,10,0.0,56
89,33,17,19,11,0.0,56
89,22,6,8,12,0.0,56
89,42,3,13,13,0.0,55
89,38,18,20,14,0.0,55
89,15,7,12,15,0.0,55
89,27,18,18,16,0.0,50
89,11,16,17,17,0.0,34
89,39,17,15,18,0.0,28
89,31,1,5,19,0.0,24
89,30,6,6,20,0.0,20
90,30,6,1,1,10.0,58
90,22,6,2,2,8.0,58
90,4,4,5,3,6.0,58
90,23,3,8,4,5.0,58
90,31,3,3,5,4.0,58
90,18,16,4,6,3.0,58
90,15,4,9,7,2.0,57
90,14,1,12,8,1.0,57
90,11,16,7,9,0.0,57
90,21,15,14,10,0.0,57
90,32,19,19,11,0.0,56
90,43,7,13,12,0.0,56
90,44,7,18,13,0.0,56
90,45,17,16,14,0.0,55
90,13,15,11,15,0.0,44
90,2,17,15,16,0.0,43
90,46,18,20,17,0.0,43
90,17,19,6,18,0.0,29
90,47,18,17,19,0.0,13
90,8,1,10,20,0.0,9
91,30,6,1,1,10.0,56
91,31,3,4,2,8.0,56
91,18,16,6,3,6.0,56
91,22,6,3,4,5.0,56
91,15,4,8,5,4.0,56
91,14,1,9,6,3.0,56
91,4,4,19,7,2.0,56
91,13,15,11,8,1.0,55
91,43,7,10,9,0.0,55
91,32,19,13,10,0.0,55
91,21,15,12,11,0.0,55
91,44,7,14,12,0.0,55
91,45,17,18,13,0.0,54
91,46,18,16,14,0.0,53
91,11,16,20,15,0.0,52
91,47,18,17,16,0.0,52
91,8,1,5,17,0.0,40
91,2,17,15,18,0.0,34
91,23,3,7,19,0.0,27
91,17,19,2,20,0.0,23
92,30,6,1,1,10.0,57
92,22,6,2,2,8.0,57
92,18,16,6,3,6.0,57
92,15,4,7,4,5.0,57
92,11,16,5,5,4.0,57
92,4,4,16,6,3.0,57
92,23,3,4,7,2.0,57
92,17,19,14,8,1.0,56
92,44,7,8,9,0.0,56
92,43,7,9,10,0.0,56
92,21,15,11,11,0.0,56
92,13,15,13,12,0.0,56
92,31,3,3,13,0.0,56
92,32,19,12,14,0.0,56
92,2,17,18,15,0.0,56
92,45,17,15,16,0.0,55
92,46,18,17,17,0.0,52
92,14,1,10,18,0.0,50
92,47,18,20,19,0.0,44
92,8,1,19,20,0.0,7
93,30,6,2,1,10.0,62
93,18,16,1,2,8.0,62
93,31,3,3,3,6.0,62
93,4,4,6,4,5.0,62
93,15,4,9,5,4.0,62
93,22,6,4,6,3.0,62
93,23,3,5,7,2.0,62
93,8,1,20,8,1.0,61
93,21,15,18,9,0.0,61
93,13,15,12,10,0.0,61
93,44,7,13,11,0.0,61
93,14,1,11,12,0.0,61
93,17,19,8,13,0.0,61
93,32,19,14,14,0.0,60
93,47,18,19,15,0.0,58
93,11,16,7,16,0.0,56
93,2,17,16,17,0.0,48
93,43,7,10,18,0.0,32
93,46,18,17,19,0.0,22
93,45,17,15,20,0.0,6
94,30,6,1,1,10.0,66
94,22,6,5,2,8.0,66
94,15,4,4,3,6.0,66
94,4,4,8,4,5.0,66
94,11,16,3,5,4.0,66
94,23,3,6,6,3.0,66
94,21,15,12,7,2.0,66
94,18,16,14,8,1.0,65
94,13,15,17,9,0.0,65
94,14,1,10,10,0.0,65
94,8,1,13,11,0.0,65
94,17,19,9,12,0.0,65
94,43,7,11,13,0.0,65
94,45,17,19,14,0.0,51
94,31,3,2,15,0.0,46
94,32,19,16,16,0.0,43
94,44,7,7,17,0.0,33
94,2,17,15,18,0.0,33
94,46,18,18,19,0.0,31
94,47,18,20,20,0.0,17
95,15,4,1,1,10.0,77
95,18,16,2,2,8.0,77
95,22,6,6,3,6.0,77
95,31,3,9,4,5.0,76
95,13,15,16,5,4.0,76
95,43,7,15,6,3.0,76
95,2,17,17,7,2.0,75
95,44,7,13,8,1.0,74
95,47,18,19,9,0.0,71
95,23,3,12,10,0.0,69
95,30,6,4,11,0.0,45
95,4,4,3,12,0.0,41
95,8,1,5,13,0.0,27
95,46,18,20,14,0.0,15
95,45,17,18,15,0.0,12
95,17,19,11,16,0.0,11
95,11,16,7,17,0.0,2
95,14,1,8,18,0.0,2
95,21,15,10,19,0.0,2
95,32,19,14,20,0.0,0
96,30,6,1,1,10.0,60
96,22,6,7,2,8.0,60
96,18,16,5,3,6.0,60
96,15,4,3,4,5.0,60
96,4,4,6,5,4.0,60
96,21,15,19,6,3.0,60
96,17,19,14,7,2.0,60
96,31,3,8,8,1.0,59
96,13,15,16,9,0.0,59
96,2,17,13,10,0.0,59
96,44,7,10,11,0.0,59
96,32,19,12,12,0.0,59
96,45,17,15,13,0.0,58
96,46,18,20,14,0.0,57
96,47,18,17,15,0.0,57
96,11,16,2,16,0.0,47
96,14,1,18,17,0.0,25
96,8,1,4,18,0.0,9
96,23,3,9,19,0.0,0
96,43,7,11,20,0.0,0
97,30,6,6,1,10.0,70
97,22,6,7,2,8.0,70
97,18,16,2,3,6.0,70
97,21,15,11,4,5.0,69
97,8,1,8,5,4.0,69
97,14,1,9,6,3.0,69
97,10,17,16,7,2.0,68
97,2,17,15,8,1.0,68
97,32,19,10,9,0.0,67
97,47,18,18,10,0.0,66
97,13,15,17,11,0.0,62
97,11,16,20,12,0.0,48
97,4,4,5,13,0.0,44
97,46,18,19,14,0.0,30
97,17,19,14,15,0.0,6
97,15,4,3,16,0.0,0
97,23,3,1,17,0.0,70
97,31,3,4,18,0.0,70
97,43,7,12,19,0.0,69
97,44,7,13,20,0.0,69
98,30,6,2,1,10.0,73
98,22,6,1,2,8.0,73
98,11,16,3,3,6.0,73
98,15,4,20,4,5.0,73
98,44,7,8,5,4.0,73
98,8,1,7,6,3.0,72
98,14,1,12,7,2.0,72
98,47,18,19,8,1.0,70
98,21,15,14,9,0.0,65
98,17,19,10,10,0.0,60
98,31,3,5,11,0.0,57
98,2,17,16,12,0.0,40
98,18,16,4,13,0.0,26
98,43,7,11,14,0.0,17
98,23,3,6,15,0.0,9
98,4,4,9,16,0.0,8
98,32,19,13,17,0.0,0
98,13,15,15,18,0.0,0
98,45,17,17,19,0.0,0
98,46,18,18,20,0.0,0
99,30,6,2,1,10.0,70
99,4,4,1,2,8.0,70
99,22,6,10,3,6.0,70
99,15,4,5,4,5.0,70
99,18,16,4,5,4.0,70
99,14,1,3,6,3.0,70
99,8,1,9,7,2.0,70
99,31,3,6,8,1.0,70
99,17,19,12,9,0.0,70
99,48,3,8,10,0.0,70
99,32,19,13,11,0.0,69
99,21,15,15,12,0.0,69
99,13,15,16,13,0.0,69
99,43,7,11,14,0.0,69
99,44,7,14,15,0.0,68
99,2,17,17,16,0.0,68
99,45,17,18,17,0.0,67
99,46,18,19,18,0.0,66
99,47,18,20,19,0.0,31
99,11,16,7,20,0.0,15
100,30,6,4,1,10.0,60
100,8,1,1,2,8.0,60
100,22,6,2,3,6.0,60
100,18,16,3,4,5.0,60
100,31,3,7,5,4.0,60
100,21,15,20,6,3.0,60
100,14,1,6,7,2.0,60
100,17,19,9,8,1.0,60
100,13,15,10,9,0.0,60
100,4,4,16,10,0.0,60
100,11,16,8,11,0.0,60
100,48,3,11,12,0.0,60
100,43,7,12,13,0.0,59
100,32,19,13,14,0.0,59
100,2,17,15,15,0.0,59
100,46,18,18,16,0.0,56
100,45,17,14,17,0.0,47
100,15,4,5,18,0.0,39
100,47,18,19,19,0.0,29
100,44,7,17,20,0.0,16
101,30,6,1,1,10.0,66
101,18,16,13,2,8.0,66
101,4,4,5,3,6.0,66
101,14,1,4,4,5.0,66
101,31,3,2,5,4.0,66
101,17,19,11,6,3.0,66
101,42,3,10,7,2.0,66
101,11,16,8,8,1.0,66
101,21,15,14,9,0.0,66
101,32,19,12,10,0.0,66
101,15,4,6,11,0.0,66
101,22,6,7,12,0.0,66
