result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,ingestion_date
20052,834,660,154,6,19,7,7,7,0.0,94,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20053,834,633,6,38,6,"",R,8,0.0,63,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20054,834,741,154,14,4,"",R,9,0.0,38,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20055,834,498,105,2,3,"",R,10,0.0,1,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20056,834,642,51,32,2,"",R,11,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20057,834,786,51,36,5,"",R,12,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20058,834,627,154,16,10,"",R,13,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20059,834,626,141,10,11,"",R,14,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20060,834,640,105,52,12,"",R,15,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20061,834,427,141,12,13,"",R,16,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20062,834,787,151,24,14,"",R,17,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20063,834,762,105,44,17,"",R,18,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20064,834,501,87,8,20,"",R,19,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20065,834,687,6,28,21,"",W,20,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20066,834,792,105,4,18,"",W,21,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20067,835,593,113,1,5,1,1,1,9.0,138,2:46:55.97,10015970,"","",\N,"",2023-08-19T22:50:32.175+05:30
20068,835,701,150,3,10,2,2,2,6.0,137,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20069,835,768,150,31,3,3,3,3,4.0,137,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20070,835,770,113,54,12,4,4,4,3.0,137,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20071,835,794,113,17,9,5,5,5,1.0,136,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20072,835,766,119,8,23,6,6,6,0.0,136,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20073,835,654,113,98,1,7,7,7,0.0,135,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20074,835,726,110,5,4,8,8,8,0.0,135,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20075,835,555,138,7,19,9,9,9,0.0,135,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20076,835,559,113,59,11,10,10,10,0.0,135,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20077,835,795,156,2,16,11,11,11,0.0,133,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20078,835,518,129,18,13,12,12,12,0.0,133,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20079,835,772,113,15,26,13,13,13,0.0,132,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20080,835,658,113,49,6,14,14,14,0.0,131,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20081,835,526,110,55,24,15,15,15,0.0,130,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20082,835,520,157,75,31,16,16,16,0.0,128,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20083,835,653,116,22,27,17,17,17,0.0,128,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20084,835,732,113,62,33,18,18,18,0.0,128,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20085,835,771,113,4,20,19,19,19,0.0,127,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20086,835,677,105,21,14,20,20,20,0.0,126,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20087,835,659,113,81,15,21,21,21,0.0,125,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20088,835,796,158,27,29,22,22,22,0.0,123,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20089,835,797,159,77,30,23,23,23,0.0,123,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20090,835,509,160,76,28,24,24,24,0.0,122,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20091,835,731,105,12,21,"",R,25,0.0,112,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20092,835,729,162,67,22,"",R,26,0.0,111,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20093,835,798,161,24,17,"",R,27,0.0,108,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20094,835,615,113,28,2,"",R,28,0.0,64,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20095,835,799,113,61,32,"",R,29,0.0,52,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20096,835,611,113,23,25,"",R,30,0.0,42,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20097,835,529,150,14,8,"",R,31,0.0,30,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20098,835,537,107,45,18,"",R,32,0.0,25,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20099,835,630,113,69,7,"",R,33,0.0,10,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20100,836,642,51,16,2,1,1,1,9.0,42,2:02:53.7,7373700,"","",\N,"",2023-08-19T22:50:32.175+05:30
20101,836,786,51,12,3,2,2,2,6.0,42,+0.4,7374100,"","",\N,"",2023-08-19T22:50:32.175+05:30
20102,836,627,154,10,10,3,3,3,4.0,41,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20103,836,669,105,30,8,4,4,4,3.0,40,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20104,836,697,105,34,12,5,5,5,2.0,40,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20105,836,640,105,32,11,6,6,6,0.0,40,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20106,836,800,105,2,15,7,7,7,0.0,39,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20107,836,501,154,44,18,8,8,8,0.0,39,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20108,836,589,105,26,16,9,9,9,0.0,39,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20109,836,660,154,4,14,10,10,10,0.0,38,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20110,836,780,105,40,17,11,11,11,0.0,35,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20111,836,579,51,14,1,"",R,12,0.0,32,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20112,836,741,154,42,6,"",R,13,0.0,25,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20113,836,789,154,8,9,"",R,14,0.0,19,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20114,836,793,6,20,13,"",R,15,0.0,19,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20115,836,633,6,22,4,"",R,16,0.0,9,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20116,836,647,6,18,5,"",R,17,0.0,4,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20117,836,704,154,6,7,"",R,18,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20118,837,579,51,10,2,1,1,1,8.0,35,2:47:26.0,10046000,"","",\N,"",2023-08-19T22:50:32.175+05:30
20119,837,786,51,12,3,2,2,2,6.0,35,+14.0,10060000,"","",\N,"",2023-08-19T22:50:32.175+05:30
20120,837,627,154,14,8,3,3,3,4.0,35,+2:19.0,10185000,"","",\N,"",2023-08-19T22:50:32.175+05:30
20121,837,642,51,8,1,4,4,4,4.0,35,+4:05.0,10291000,"","",\N,"",2023-08-19T22:50:32.175+05:30
20122,837,647,6,4,7,5,5,5,2.0,34,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20123,837,633,6,2,4,6,6,6,0.0,33,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20124,837,773,154,22,10,7,7,7,0.0,33,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20125,837,660,154,24,14,8,8,8,0.0,22,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20126,837,785,126,26,12,9,9,9,0.0,30,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20127,837,780,105,30,11,10,10,10,0.0,29,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20128,837,774,154,20,13,"",R,11,0.0,22,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20129,837,793,154,6,5,"",R,12,0.0,20,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20130,837,741,154,16,6,"",R,13,0.0,15,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20131,837,704,154,18,9,"",R,14,0.0,2,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20132,838,579,51,6,1,1,1,1,9.0,64,2:57:52.8,10672800,"","",\N,"",2023-08-19T22:50:32.175+05:30
20133,838,786,51,4,3,2,2,2,6.0,64,+25.7,10698500,"","",\N,"",2023-08-19T22:50:32.175+05:30
20134,838,687,6,14,18,3,3,3,4.0,61,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20135,838,626,141,44,12,4,4,4,3.0,61,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20136,838,741,154,16,4,5,5,5,1.0,59,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20137,838,801,154,26,15,6,6,6,0.0,56,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20138,838,642,51,2,2,7,7,7,0.0,55,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20139,838,704,154,18,5,8,8,8,0.0,52,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20140,838,773,154,22,9,"",R,9,0.0,36,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20141,838,697,105,40,10,"",R,10,0.0,14,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20142,838,660,154,42,14,"",R,11,0.0,11,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20143,838,627,154,20,6,"",R,12,0.0,10,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20144,838,686,105,32,11,"",R,13,0.0,9,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20145,838,762,105,28,7,"",R,14,0.0,6,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20146,838,589,105,30,13,"",R,15,0.0,6,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20147,838,784,105,34,17,"",R,16,0.0,5,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20148,838,793,154,12,16,"",R,17,0.0,4,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20149,838,498,105,36,8,"",R,18,0.0,3,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20150,839,642,51,10,3,1,1,1,8.0,80,2:51:17.4,10277400,"","",\N,"",2023-08-19T22:50:32.175+05:30
20151,839,802,6,48,6,2,2,2,3.0,80,+1:18.6,10356000,"","",\N,"",2023-08-19T22:50:32.175+05:30
20152,839,786,51,36,5,3,3,3,4.0,80,+1:35.6,10373000,"","",\N,"",2023-08-19T22:50:32.175+05:30
20153,839,627,154,58,13,4,4,4,3.0,75,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20154,839,741,154,24,16,5,5,5,2.0,75,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20155,839,640,105,38,17,6,6,6,0.0,72,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20156,839,687,6,8,18,7,7,7,0.0,72,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20157,839,747,105,50,24,"",R,8,0.0,56,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20158,839,787,151,32,21,"",R,9,0.0,51,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20159,839,793,154,12,8,"",R,10,0.0,48,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20160,839,764,154,40,11,"",R,11,0.0,42,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20161,839,762,105,4,9,"",R,12,0.0,39,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20162,839,641,51,60,7,"",R,13,0.0,34,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20163,839,773,154,56,20,"",R,14,0.0,29,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20164,839,579,51,18,1,"",R,15,1.0,23,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20165,839,660,154,2,22,"",R,16,0.0,22,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20166,839,647,6,16,2,"",R,17,0.0,21,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20167,839,791,6,22,25,"",R,18,0.0,17,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20168,839,765,154,64,16,"",R,19,0.0,16,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20169,839,740,105,62,26,"",R,20,0.0,15,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20170,839,427,141,42,12,"",R,21,0.0,13,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20171,839,589,105,6,19,"",R,22,0.0,13,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20172,839,763,51,46,4,"",R,23,0.0,11,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20173,839,626,141,44,10,"",R,24,0.0,7,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20174,839,669,105,30,15,"",R,25,0.0,1,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20175,839,756,105,28,27,"",R,26,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20176,839,697,163,52,23,"",W,27,0.0,0,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20177,833,788,105,10,20,10,10,10,0.0,64,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20178,833,666,151,9,10,"",R,20,0.0,5,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20179,835,529,113,17,9,5,5,5,1.0,136,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20180,835,803,161,24,17,"",R,27,0.0,108,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20181,838,774,154,16,4,5,5,5,1.0,59,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20182,838,627,154,26,15,6,6,6,0.0,56,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20183,839,647,6,48,6,2,2,2,3.0,80,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20184,839,579,51,60,7,"",R,13,0.0,34,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20185,826,675,113,9,3,3,3,3,2.0,200,+2:51.39,14429440,"","",\N,"",2023-08-19T22:50:32.175+05:30
20186,828,579,51,8,7,1,1,1,5.0,77,3:22:11.0,12131000,"","",\N,"",2023-08-19T22:50:32.175+05:30
20187,828,498,6,14,6,2,2,2,3.0,77,+58.2,12189200,"","",\N,"",2023-08-19T22:50:32.175+05:30
20188,828,786,51,24,1,11,11,11,0.0,55,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20189,831,642,51,40,7,3,3,3,3.0,79,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20190,817,642,6,32,4,"",R,10,0.0,51,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20191,820,721,6,34,17,11,11,11,0.0,66,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20192,820,501,105,16,12,"",R,15,0.0,34,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20193,823,759,105,16,16,9,9,9,0.0,83,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20194,808,501,128,28,7,7,7,7,0.0,91,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20195,809,518,113,3,9,3,3,3,2.0,200,+4:11.50,14233190,"","",\N,"",2023-08-19T22:50:32.175+05:30
20196,809,555,113,59,2,4,4,4,1.5,200,+4:39.24,14260930,"","",\N,"",2023-08-19T22:50:32.175+05:30
20197,809,513,113,2,25,7,7,7,0.0,200,+8:46.02,14507710,"","",\N,"",2023-08-19T22:50:32.175+05:30
20198,809,521,114,98,6,9,9,9,0.0,196,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20199,809,520,114,98,6,9,9,9,0.0,196,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20200,809,702,113,73,19,12,12,12,0.0,190,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20201,809,509,113,49,28,15,15,15,0.0,177,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20202,809,612,113,92,10,16,16,16,0.0,177,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20203,809,630,113,92,10,16,16,16,0.0,177,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20204,809,804,113,23,14,17,17,17,0.0,176,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20205,809,512,113,62,18,"",R,19,0.0,166,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20206,809,797,113,62,18,"",R,19,0.0,166,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20207,809,521,113,55,7,"",R,23,0.0,107,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20208,809,612,113,55,7,"",R,23,0.0,107,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20209,810,498,105,16,13,3,3,3,2.0,89,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20210,811,579,105,6,10,"",R,12,0.0,35,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20211,814,633,6,1,1,8,8,8,0.0,17,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20212,814,647,6,4,6,"",R,17,1.0,15,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20213,815,697,105,32,1,4,4,4,1.5,64,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20214,815,579,105,30,10,"",R,15,0.0,29,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20215,816,577,105,56,12,7,7,7,0.0,76,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20216,800,518,113,34,11,4,4,4,1.5,200,+2:52.68,13929950,"","",\N,"",2023-08-19T22:50:32.175+05:30
20217,800,659,113,5,32,8,8,8,0.0,200,+5:01.17,14058440,"","",\N,"",2023-08-19T22:50:32.175+05:30
20218,800,593,113,45,27,11,11,11,0.0,200,+8:22.19,14259460,"","",\N,"",2023-08-19T22:50:32.175+05:30
20219,800,611,113,45,27,11,11,11,0.0,200,+8:22.19,14259460,"","",\N,"",2023-08-19T22:50:32.175+05:30
20220,800,612,113,45,27,11,11,11,0.0,200,+8:22.19,14259460,"","",\N,"",2023-08-19T22:50:32.175+05:30
20221,800,653,113,45,27,11,11,11,0.0,200,+8:22.19,14259460,"","",\N,"",2023-08-19T22:50:32.175+05:30
20222,800,654,114,98,5,12,12,12,0.0,199,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20223,800,613,113,16,8,15,15,15,0.0,196,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20224,800,799,113,16,8,15,15,15,0.0,196,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20225,800,529,113,16,8,15,15,15,0.0,196,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20226,800,702,129,27,31,18,18,18,0.0,193,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20227,800,730,113,71,33,19,19,19,0.0,193,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20228,800,653,113,1,10,"",R,20,0.0,191,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20229,800,509,113,1,10,"",R,20,0.0,191,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20230,800,513,135,12,16,"",R,22,0.0,172,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20231,800,613,113,31,17,"",R,23,0.0,168,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20232,800,612,138,43,4,"",R,24,0.0,165,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20233,800,556,138,43,4,"",R,24,0.0,165,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20234,800,702,134,74,23,"",R,25,0.0,165,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20235,800,559,113,38,28,"",R,28,0.0,110,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20236,800,805,139,65,29,"",R,30,0.0,104,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20237,800,730,134,33,26,"",R,31,0.0,101,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20238,801,578,6,10,5,4,4,4,1.5,35,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20239,803,541,105,6,10,"",R,20,0.0,44,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20240,803,647,105,32,27,"",R,21,0.0,40,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20241,804,578,6,1,5,2,2,2,3.0,22,+1:36.5,13642300,"","",\N,"",2023-08-19T22:50:32.175+05:30
20242,806,498,6,38,13,3,3,3,3.0,78,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20243,807,638,105,22,21,"",R,11,0.0,57,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20244,792,642,6,12,1,2,2,2,2.0,96,+1:29.6,10928200,"","",\N,"",2023-08-19T22:50:32.175+05:30
20245,792,427,6,12,1,2,2,2,2.0,96,+1:29.6,10928200,"","",\N,"",2023-08-19T22:50:32.175+05:30
20246,792,427,6,10,5,3,3,3,1.33,94,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20247,792,620,6,10,5,3,3,3,1.33,94,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20248,792,648,131,8,10,4,4,4,1.0,94,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20249,792,475,131,8,10,4,4,4,1.0,94,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20250,792,554,105,28,7,6,6,6,0.0,88,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20251,792,644,105,22,18,7,7,7,0.0,83,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20252,792,501,105,22,18,7,7,7,0.0,83,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20253,792,554,105,20,19,"",R,8,0.0,54,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20254,792,577,105,20,19,"",R,8,0.0,54,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20255,792,501,105,26,20,"",R,9,0.0,54,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20256,792,496,105,26,20,"",R,9,0.0,54,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20257,792,633,132,36,12,"",R,12,0.0,35,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20258,793,607,105,34,5,3,3,3,2.0,99,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20259,793,632,6,48,15,8,8,8,0.0,86,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20260,793,554,105,40,11,"",R,10,0.0,86,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20261,794,555,113,10,2,2,2,2,3.0,200,+2:43.56,14203090,"","",\N,"",2023-08-19T22:50:32.175+05:30
20262,794,519,113,77,7,5,5,5,1.0,200,+5:17.17,14356700,"","",\N,"",2023-08-19T22:50:32.175+05:30
20263,795,554,105,24,13,5,5,5,1.0,35,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20264,797,608,6,16,12,6,6,6,0.0,87,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20265,797,501,118,28,15,9,9,9,0.0,72,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20266,797,661,125,36,14,"",R,19,0.0,19,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20267,784,579,6,34,3,1,1,1,5.0,98,3:00:03.7,10803700,"","",\N,"",2023-08-19T22:50:32.175+05:30
20268,784,583,105,10,11,4,4,4,1.5,92,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20269,784,806,105,16,13,6,6,6,0.0,88,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20270,785,579,6,26,9,2,2,2,4.0,100,+6.1,10839000,"","",\N,"",2023-08-19T22:50:32.175+05:30
20271,785,608,6,20,1,4,4,4,1.5,99,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20272,785,429,128,4,11,6,6,6,0.0,88,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20273,786,532,113,10,14,"",R,23,0.0,160,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20274,787,475,105,34,9,3,3,3,3.0,36,+3:16.6,9796900,"","",\N,"",2023-08-19T22:50:32.175+05:30
20275,788,475,105,6,13,5,5,5,1.0,59,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20276,788,501,118,24,6,10,10,10,0.0,56,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20277,789,581,6,4,12,2,2,2,3.0,100,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20278,789,606,6,3,8,10,10,10,0.0,92,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20281,791,579,6,26,7,2,2,2,3.0,50,+5.7,8627000,"","",\N,"",2023-08-19T22:50:32.175+05:30
20282,791,608,6,22,1,8,8,8,0.0,46,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20283,791,554,105,46,13,"",R,13,0.0,42,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20284,791,347,105,34,8,"",R,20,0.0,7,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20285,776,498,6,20,10,5,5,5,1.0,98,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20286,776,581,6,18,11,6,6,6,0.0,98,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20287,776,476,6,18,11,6,6,6,0.0,98,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20288,777,578,6,24,9,"",R,7,0.0,95,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20289,777,501,105,34,14,"",R,8,0.0,64,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20290,779,356,87,24,15,7,7,7,0.0,68,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20291,780,475,118,20,3,1,1,1,5.0,90,3:06:37.8,11197800,"","",\N,"",2023-08-19T22:50:32.175+05:30
20292,780,581,6,16,9,4,4,4,0.0,88,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20293,780,479,118,18,1,"",R,12,0.0,51,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20294,783,501,105,8,12,5,5,5,1.0,84,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20295,783,638,105,28,16,11,11,11,0.0,72,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20296,770,479,118,12,10,"",R,14,0.0,35,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
20297,774,566,105,32,11,4,4,4,0.0,69,\N,"","","",\N,"",2023-08-19T22:50:32.175+05:30
