qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,ingestion_date
1290,84,14,9,14,12,1:29.764,\N,\N,2023-08-19T22:56:02.814+05:30
1291,84,18,16,3,13,1:30.063,\N,\N,2023-08-19T22:56:02.814+05:30
1292,84,11,16,4,14,1:30.175,\N,\N,2023-08-19T22:56:02.814+05:30
1293,84,33,17,18,15,1:30.710,\N,\N,2023-08-19T22:56:02.814+05:30
1294,84,27,18,21,16,1:32.186,\N,\N,2023-08-19T22:56:02.814+05:30
1295,84,38,18,20,17,\N,\N,\N,2023-08-19T22:56:02.814+05:30
1296,84,35,15,11,18,\N,\N,\N,2023-08-19T22:56:02.814+05:30
1297,84,39,17,19,19,\N,\N,\N,2023-08-19T22:56:02.814+05:30
1298,84,30,6,1,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
1299,85,8,1,9,1,1:20.878,\N,\N,2023-08-19T22:56:02.814+05:30
1300,85,31,1,10,2,1:21.054,\N,\N,2023-08-19T22:56:02.814+05:30
1301,85,4,4,5,3,1:21.319,\N,\N,2023-08-19T22:56:02.814+05:30
1302,85,18,16,3,4,1:21.369,\N,\N,2023-08-19T22:56:02.814+05:30
1303,85,11,16,4,5,1:21.477,\N,\N,2023-08-19T22:56:02.814+05:30
1304,85,15,7,16,6,1:21.640,\N,\N,2023-08-19T22:56:02.814+05:30
1305,85,30,6,1,7,1:21.721,\N,\N,2023-08-19T22:56:02.814+05:30
1306,85,22,6,2,8,1:21.962,\N,\N,2023-08-19T22:56:02.814+05:30
1307,85,21,4,6,9,1:22.068,\N,\N,2023-08-19T22:56:02.814+05:30
1308,85,23,7,17,10,1:22.266,\N,\N,2023-08-19T22:56:02.814+05:30
1309,85,14,9,14,11,1:22.304,\N,\N,2023-08-19T22:56:02.814+05:30
1310,85,35,15,11,12,1:22.356,\N,\N,2023-08-19T22:56:02.814+05:30
1311,85,32,9,15,13,1:22.532,\N,\N,2023-08-19T22:56:02.814+05:30
1312,85,17,3,7,14,1:22.560,\N,\N,2023-08-19T22:56:02.814+05:30
1313,85,13,15,12,15,1:23.060,\N,\N,2023-08-19T22:56:02.814+05:30
1314,85,42,3,8,16,1:23.291,\N,\N,2023-08-19T22:56:02.814+05:30
1315,85,33,17,18,17,1:24.666,\N,\N,2023-08-19T22:56:02.814+05:30
1316,85,38,18,20,18,1:24.904,\N,\N,2023-08-19T22:56:02.814+05:30
1317,85,39,17,19,19,1:25.859,\N,\N,2023-08-19T22:56:02.814+05:30
1318,85,27,18,21,20,1:26.964,\N,\N,2023-08-19T22:56:02.814+05:30
1319,86,31,1,10,1,1:46.391,\N,\N,2023-08-19T22:56:02.814+05:30
1320,86,8,1,9,2,1:46.440,\N,\N,2023-08-19T22:56:02.814+05:30
1321,86,21,4,6,3,1:46.497,\N,\N,2023-08-19T22:56:02.814+05:30
1322,86,15,7,16,4,1:46.596,\N,\N,2023-08-19T22:56:02.814+05:30
1323,86,4,4,5,5,1:46.760,\N,\N,2023-08-19T22:56:02.814+05:30
1324,86,23,7,17,6,1:47.401,\N,\N,2023-08-19T22:56:02.814+05:30
1325,86,30,6,1,7,1:47.476,\N,\N,2023-08-19T22:56:02.814+05:30
1326,86,13,15,12,8,1:47.867,\N,\N,2023-08-19T22:56:02.814+05:30
1327,86,18,16,3,9,1:47.978,\N,\N,2023-08-19T22:56:02.814+05:30
1328,86,17,3,7,10,1:48.071,\N,\N,2023-08-19T22:56:02.814+05:30
1329,86,11,16,4,11,1:48.353,\N,\N,2023-08-19T22:56:02.814+05:30
1330,86,14,9,14,12,1:48.508,\N,\N,2023-08-19T22:56:02.814+05:30
1331,86,22,6,2,13,1:48.550,\N,\N,2023-08-19T22:56:02.814+05:30
1332,86,35,15,11,14,1:48.889,\N,\N,2023-08-19T22:56:02.814+05:30
1333,86,42,3,8,15,1:48.898,\N,\N,2023-08-19T22:56:02.814+05:30
1334,86,32,9,15,16,1:48.994,\N,\N,2023-08-19T22:56:02.814+05:30
1335,86,38,18,20,17,1:49.779,\N,\N,2023-08-19T22:56:02.814+05:30
1336,86,27,18,21,18,1:49.842,\N,\N,2023-08-19T22:56:02.814+05:30
1337,86,33,17,18,19,1:51.498,\N,\N,2023-08-19T22:56:02.814+05:30
1338,86,39,17,19,20,1:51.675,\N,\N,2023-08-19T22:56:02.814+05:30
1339,87,4,4,5,1,1:11.988,\N,\N,2023-08-19T22:56:02.814+05:30
1340,87,31,1,10,2,1:12.145,\N,\N,2023-08-19T22:56:02.814+05:30
1341,87,21,4,6,3,1:12.558,\N,\N,2023-08-19T22:56:02.814+05:30
1342,87,18,16,3,4,1:12.696,\N,\N,2023-08-19T22:56:02.814+05:30
1343,87,8,1,9,5,1:12.781,\N,\N,2023-08-19T22:56:02.814+05:30
1344,87,32,9,15,6,1:12.889,\N,\N,2023-08-19T22:56:02.814+05:30
1345,87,30,6,1,7,1:12.976,\N,\N,2023-08-19T22:56:02.814+05:30
1346,87,15,7,16,8,1:13.041,\N,\N,2023-08-19T22:56:02.814+05:30
1347,87,13,15,12,9,1:13.151,\N,\N,2023-08-19T22:56:02.814+05:30
1348,87,22,6,2,10,1:13.183,\N,\N,2023-08-19T22:56:02.814+05:30
1349,87,23,7,17,11,1:13.285,\N,\N,2023-08-19T22:56:02.814+05:30
1350,87,35,15,11,12,1:13.372,\N,\N,2023-08-19T22:56:02.814+05:30
1351,87,33,17,18,13,1:13.387,\N,\N,2023-08-19T22:56:02.814+05:30
1352,87,17,3,7,14,1:13.538,\N,\N,2023-08-19T22:56:02.814+05:30
1353,87,42,3,8,15,1:13.581,\N,\N,2023-08-19T22:56:02.814+05:30
1354,87,14,9,14,16,1:13.844,\N,\N,2023-08-19T22:56:02.814+05:30
1355,87,39,17,19,17,1:14.520,\N,\N,2023-08-19T22:56:02.814+05:30
1356,87,27,18,21,18,1:14.763,\N,\N,2023-08-19T22:56:02.814+05:30
1357,87,11,16,4,19,\N,\N,\N,2023-08-19T22:56:02.814+05:30
1358,87,38,18,20,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
1359,88,23,7,17,1,1:46.106,\N,\N,2023-08-19T22:56:02.814+05:30
1360,88,18,16,3,2,1:46.141,\N,\N,2023-08-19T22:56:02.814+05:30
1361,88,21,4,6,3,1:46.276,\N,\N,2023-08-19T22:56:02.814+05:30
1362,88,32,9,15,4,1:46.464,\N,\N,2023-08-19T22:56:02.814+05:30
1363,88,11,16,4,5,1:46.841,\N,\N,2023-08-19T22:56:02.814+05:30
1364,88,14,9,14,6,1:46.892,\N,\N,2023-08-19T22:56:02.814+05:30
1365,88,17,3,7,7,1:47.233,\N,\N,2023-08-19T22:56:02.814+05:30
1366,88,35,15,11,8,1:47.440,\N,\N,2023-08-19T22:56:02.814+05:30
1367,88,22,6,2,9,1:48.248,\N,\N,2023-08-19T22:56:02.814+05:30
1368,88,13,15,12,10,1:48.278,\N,\N,2023-08-19T22:56:02.814+05:30
1369,88,39,17,19,11,1:48.718,\N,\N,2023-08-19T22:56:02.814+05:30
1370,88,42,3,8,12,1:48.898,\N,\N,2023-08-19T22:56:02.814+05:30
1371,88,27,18,21,13,1:50.843,\N,\N,2023-08-19T22:56:02.814+05:30
1372,88,30,6,1,14,1:52.676,\N,\N,2023-08-19T22:56:02.814+05:30
1373,88,38,18,20,15,1:52.894,\N,\N,2023-08-19T22:56:02.814+05:30
1374,88,4,4,5,16,1:54.667,\N,\N,2023-08-19T22:56:02.814+05:30
1375,88,8,1,9,17,2:02.309,\N,\N,2023-08-19T22:56:02.814+05:30
1376,88,31,1,10,18,\N,\N,\N,2023-08-19T22:56:02.814+05:30
1377,88,15,7,16,19,\N,\N,\N,2023-08-19T22:56:02.814+05:30
1378,88,33,17,18,20,\N,\N,\N,2023-08-19T22:56:02.814+05:30
1379,89,4,4,5,1,1:34.080,\N,\N,2023-08-19T22:56:02.814+05:30
1380,89,21,4,6,2,1:34.401,\N,\N,2023-08-19T22:56:02.814+05:30
1381,89,8,1,9,3,1:34.488,\N,\N,2023-08-19T22:56:02.814+05:30
1382,89,18,16,3,4,1:34.801,\N,\N,2023-08-19T22:56:02.814+05:30
1383,89,31,1,10,5,1:35.188,\N,\N,2023-08-19T22:56:02.814+05:30
1384,89,30,6,1,6,1:35.301,\N,\N,2023-08-19T22:56:02.814+05:30
1385,89,14,9,14,7,1:35.428,\N,\N,2023-08-19T22:56:02.814+05:30
1386,89,22,6,2,8,1:35.610,\N,\N,2023-08-19T22:56:02.814+05:30
1387,89,23,7,17,9,1:35.723,\N,\N,2023-08-19T22:56:02.814+05:30
1388,89,17,3,7,10,1:35.739,\N,\N,2023-08-19T22:56:02.814+05:30
1389,89,13,15,12,11,1:35.898,\N,\N,2023-08-19T22:56:02.814+05:30
1390,89,15,7,16,12,1:36.044,\N,\N,2023-08-19T22:56:02.814+05:30
1391,89,42,3,8,13,1:36.445,\N,\N,2023-08-19T22:56:02.814+05:30
1392,89,32,9,15,14,1:36.472,\N,\N,2023-08-19T22:56:02.814+05:30
1393,89,39,17,19,15,1:36.707,\N,\N,2023-08-19T22:56:02.814+05:30
1394,89,35,15,11,16,1:36.788,\N,\N,2023-08-19T22:56:02.814+05:30
1395,89,11,16,4,17,1:37.083,\N,\N,2023-08-19T22:56:02.814+05:30
1396,89,27,18,21,18,1:39.105,\N,\N,2023-08-19T22:56:02.814+05:30
1397,89,33,17,18,19,1:39.233,\N,\N,2023-08-19T22:56:02.814+05:30
1398,89,38,18,20,20,1:39.460,\N,\N,2023-08-19T22:56:02.814+05:30
1399,104,22,6,2,1,1:20.089,\N,\N,2023-08-19T22:56:02.814+05:30
1400,104,31,3,3,2,1:20.620,\N,\N,2023-08-19T22:56:02.814+05:30
1401,104,30,6,1,3,1:20.637,\N,\N,2023-08-19T22:56:02.814+05:30
1402,104,4,4,8,4,1:20.645,\N,\N,2023-08-19T22:56:02.814+05:30
1403,104,11,16,10,5,1:20.715,\N,\N,2023-08-19T22:56:02.814+05:30
1404,104,18,16,9,6,1:20.786,\N,\N,2023-08-19T22:56:02.814+05:30
1405,104,8,1,6,7,1:20.877,\N,\N,2023-08-19T22:56:02.814+05:30
1406,104,42,3,4,8,1:20.888,\N,\N,2023-08-19T22:56:02.814+05:30
1407,104,15,4,7,9,1:21.027,\N,\N,2023-08-19T22:56:02.814+05:30
1408,104,14,1,5,10,1:21.049,\N,\N,2023-08-19T22:56:02.814+05:30
1409,104,41,7,16,11,1:21.520,\N,\N,2023-08-19T22:56:02.814+05:30
1410,104,17,19,14,12,1:21.602,\N,\N,2023-08-19T22:56:02.814+05:30
1411,104,44,7,17,13,1:21.841,\N,\N,2023-08-19T22:56:02.814+05:30
1412,104,32,19,15,14,1:21.989,\N,\N,2023-08-19T22:56:02.814+05:30
1413,104,21,15,11,15,1:22.239,\N,\N,2023-08-19T22:56:02.814+05:30
1414,104,13,15,12,16,1:22.287,\N,\N,2023-08-19T22:56:02.814+05:30
1415,104,2,17,18,17,1:22.301,\N,\N,2023-08-19T22:56:02.814+05:30
1416,104,45,17,19,18,1:23.239,\N,\N,2023-08-19T22:56:02.814+05:30
1417,104,47,18,20,19,1:24.808,\N,\N,2023-08-19T22:56:02.814+05:30
1418,104,46,18,21,20,1:24.910,\N,\N,2023-08-19T22:56:02.814+05:30
1419,109,4,4,8,1,1:37.044,\N,\N,2023-08-19T22:56:02.814+05:30
1420,109,15,4,7,2,1:37.217,\N,\N,2023-08-19T22:56:02.814+05:30
1421,109,30,6,1,3,1:37.393,\N,\N,2023-08-19T22:56:02.814+05:30
1422,109,14,1,5,4,1:37.454,\N,\N,2023-08-19T22:56:02.814+05:30
1423,109,22,6,2,5,1:37.579,\N,\N,2023-08-19T22:56:02.814+05:30
1424,109,2,15,9,6,1:37.766,\N,\N,2023-08-19T22:56:02.814+05:30
1425,109,8,1,6,7,1:37.858,\N,\N,2023-08-19T22:56:02.814+05:30
1426,109,31,3,3,8,1:37.974,\N,\N,2023-08-19T22:56:02.814+05:30
1427,109,18,16,17,9,1:38.073,\N,\N,2023-08-19T22:56:02.814+05:30
1428,109,44,7,20,10,1:38.094,\N,\N,2023-08-19T22:56:02.814+05:30
1429,109,43,7,21,11,1:38.097,\N,\N,2023-08-19T22:56:02.814+05:30
1430,109,35,16,16,12,1:38.289,\N,\N,2023-08-19T22:56:02.814+05:30
1431,109,49,15,10,13,1:38.291,\N,\N,2023-08-19T22:56:02.814+05:30
1432,109,21,17,11,14,1:38.416,\N,\N,2023-08-19T22:56:02.814+05:30
1433,109,42,19,15,15,1:38.516,\N,\N,2023-08-19T22:56:02.814+05:30
1434,109,17,19,14,16,1:38.624,\N,\N,2023-08-19T22:56:02.814+05:30
1435,109,23,3,4,17,1:38.789,\N,\N,2023-08-19T22:56:02.814+05:30
1436,109,50,18,19,18,1:40.417,\N,\N,2023-08-19T22:56:02.814+05:30
1437,109,51,18,18,19,1:40.599,\N,\N,2023-08-19T22:56:02.814+05:30
1438,109,52,17,12,20,1:40.910,\N,\N,2023-08-19T22:56:02.814+05:30
1439,125,30,6,1,1,1:35.266,\N,\N,2023-08-19T22:56:02.814+05:30
1440,125,31,3,6,2,1:35.497,\N,\N,2023-08-19T22:56:02.814+05:30
1441,125,22,6,2,3,1:35.891,\N,\N,2023-08-19T22:56:02.814+05:30
1442,125,23,3,3,4,1:36.028,\N,\N,2023-08-19T22:56:02.814+05:30
1443,125,8,1,4,5,1:36.468,\N,\N,2023-08-19T22:56:02.814+05:30
1444,125,14,1,3,6,1:36.477,\N,\N,2023-08-19T22:56:02.814+05:30
1445,125,2,15,7,7,1:37.199,\N,\N,2023-08-19T22:56:02.814+05:30
1446,125,18,4,15,8,1:37.245,\N,\N,2023-08-19T22:56:02.814+05:30
1447,125,21,17,9,9,1:37.536,\N,\N,2023-08-19T22:56:02.814+05:30
1448,125,63,7,24,10,1:37.694,\N,\N,2023-08-19T22:56:02.814+05:30
1449,125,49,21,20,11,1:37.919,\N,\N,2023-08-19T22:56:02.814+05:30
1450,125,15,4,14,12,1:37.920,\N,\N,2023-08-19T22:56:02.814+05:30
1451,125,35,16,11,13,1:38.039,\N,\N,2023-08-19T22:56:02.814+05:30
1452,125,13,15,8,14,1:38.057,\N,\N,2023-08-19T22:56:02.814+05:30
1453,125,11,17,10,15,1:38.141,\N,\N,2023-08-19T22:56:02.814+05:30
1454,125,59,21,21,16,1:38.284,\N,\N,2023-08-19T22:56:02.814+05:30
1455,125,37,19,17,17,1:38.374,\N,\N,2023-08-19T22:56:02.814+05:30
1456,125,44,16,12,18,1:38.390,\N,\N,2023-08-19T22:56:02.814+05:30
1457,125,66,7,25,19,1:38.959,\N,\N,2023-08-19T22:56:02.814+05:30
1458,125,56,19,16,20,1:39.121,\N,\N,2023-08-19T22:56:02.814+05:30
1459,125,17,18,23,21,1:39.454,\N,\N,2023-08-19T22:56:02.814+05:30
1460,125,62,18,22,22,1:40.158,\N,\N,2023-08-19T22:56:02.814+05:30
1461,140,30,6,1,1,1:31.317,\N,\N,2023-08-19T22:56:02.814+05:30
1462,140,22,6,2,2,1:31.749,\N,\N,2023-08-19T22:56:02.814+05:30
1463,140,14,1,3,3,1:32.088,\N,\N,2023-08-19T22:56:02.814+05:30
1464,140,8,1,4,4,1:32.197,\N,\N,2023-08-19T22:56:02.814+05:30
1465,140,23,3,5,5,1:32.444,\N,\N,2023-08-19T22:56:02.814+05:30
1466,140,31,3,6,6,1:32.507,\N,\N,2023-08-19T22:56:02.814+05:30
1467,140,11,17,10,7,1:33.090,\N,\N,2023-08-19T22:56:02.814+05:30
1468,140,21,17,9,8,1:33.276,\N,\N,2023-08-19T22:56:02.814+05:30
1469,140,35,16,11,9,1:33.349,\N,\N,2023-08-19T22:56:02.814+05:30
1470,140,18,4,15,10,1:33.429,\N,\N,2023-08-19T22:56:02.814+05:30
1471,140,15,4,14,11,1:33.547,\N,\N,2023-08-19T22:56:02.814+05:30
1472,140,2,15,7,12,1:33.553,\N,\N,2023-08-19T22:56:02.814+05:30
1473,140,63,7,24,13,1:33.742,\N,\N,2023-08-19T22:56:02.814+05:30
1474,140,56,19,16,14,1:33.915,\N,\N,2023-08-19T22:56:02.814+05:30
1475,140,13,15,8,15,1:33.979,\N,\N,2023-08-19T22:56:02.814+05:30
1476,140,44,16,12,16,1:34.192,\N,\N,2023-08-19T22:56:02.814+05:30
1477,140,37,19,17,17,1:34.227,\N,\N,2023-08-19T22:56:02.814+05:30
1478,140,66,7,25,18,1:35.191,\N,\N,2023-08-19T22:56:02.814+05:30
1479,140,17,18,23,19,1:35.958,\N,\N,2023-08-19T22:56:02.814+05:30
1480,140,62,18,22,20,1:36.267,\N,\N,2023-08-19T22:56:02.814+05:30
1481,156,30,6,1,1,1:11.708,\N,\N,2023-08-19T22:56:02.814+05:30
1482,156,23,3,5,2,1:11.986,\N,\N,2023-08-19T22:56:02.814+05:30
1483,156,31,3,6,3,1:12.252,\N,\N,2023-08-19T22:56:02.814+05:30
1484,156,57,1,3,4,1:12.309,\N,\N,2023-08-19T22:56:02.814+05:30
1485,156,22,6,2,5,1:12.327,\N,\N,2023-08-19T22:56:02.814+05:30
1486,156,2,15,16,6,1:12.434,\N,\N,2023-08-19T22:56:02.814+05:30
1487,156,14,1,4,7,1:12.500,\N,\N,2023-08-19T22:56:02.814+05:30
1488,156,15,17,11,8,1:12.605,\N,\N,2023-08-19T22:56:02.814+05:30
1489,156,55,17,12,9,1:12.607,\N,\N,2023-08-19T22:56:02.814+05:30
1490,156,18,22,8,10,1:12.805,\N,\N,2023-08-19T22:56:02.814+05:30
1491,156,8,15,17,11,1:12.881,\N,\N,2023-08-19T22:56:02.814+05:30
1492,156,21,22,7,12,1:12.942,\N,\N,2023-08-19T22:56:02.814+05:30
1493,156,44,16,9,13,1:13.122,\N,\N,2023-08-19T22:56:02.814+05:30
1494,156,56,19,18,14,1:13.189,\N,\N,2023-08-19T22:56:02.814+05:30
1495,156,49,20,22,15,1:13.281,\N,\N,2023-08-19T22:56:02.814+05:30
1496,156,37,19,19,16,1:13.679,\N,\N,2023-08-19T22:56:02.814+05:30
1497,156,4,18,21,17,1:13.991,\N,\N,2023-08-19T22:56:02.814+05:30
1498,156,35,16,10,18,1:14.012,\N,\N,2023-08-19T22:56:02.814+05:30
1499,156,59,21,15,19,1:14.129,\N,\N,2023-08-19T22:56:02.814+05:30
1500,156,50,21,14,20,1:14.138,\N,\N,2023-08-19T22:56:02.814+05:30
1501,156,61,20,23,21,1:14.185,\N,\N,2023-08-19T22:56:02.814+05:30
1502,156,62,18,20,22,1:15.247,\N,\N,2023-08-19T22:56:02.814+05:30
1503,158,57,1,1,1,1:30.556,\N,\N,2023-08-19T22:56:02.814+05:30
1504,158,14,1,2,2,1:30.910,\N,\N,2023-08-19T22:56:02.814+05:30
1505,158,30,6,3,3,1:31.075,\N,\N,2023-08-19T22:56:02.814+05:30
1506,158,22,6,4,4,1:31.102,\N,\N,2023-08-19T22:56:02.814+05:30
1507,158,49,17,5,5,1:31.359,\N,\N,2023-08-19T22:56:02.814+05:30
1508,158,15,17,6,6,1:31.504,\N,\N,2023-08-19T22:56:02.814+05:30
1509,158,56,19,7,7,1:31.514,\N,\N,2023-08-19T22:56:02.814+05:30
1510,158,35,16,22,8,1:31.968,\N,\N,2023-08-19T22:56:02.814+05:30
1511,158,21,22,11,9,1:31.992,\N,\N,2023-08-19T22:56:02.814+05:30
1512,158,63,15,17,10,1:32.018,\N,\N,2023-08-19T22:56:02.814+05:30
1513,158,23,3,9,11,1:32.220,\N,\N,2023-08-19T22:56:02.814+05:30
1514,158,37,21,18,12,1:32.323,\N,\N,2023-08-19T22:56:02.814+05:30
1515,158,50,21,19,13,1:32.477,\N,\N,2023-08-19T22:56:02.814+05:30
1516,158,25,22,12,14,1:32.775,\N,\N,2023-08-19T22:56:02.814+05:30
1517,158,2,20,15,15,1:33.024,\N,\N,2023-08-19T22:56:02.814+05:30
1518,158,41,16,23,16,1:33.117,\N,\N,2023-08-19T22:56:02.814+05:30
1519,158,55,20,14,17,1:33.197,\N,\N,2023-08-19T22:56:02.814+05:30
1520,158,48,18,20,18,1:33.261,\N,\N,2023-08-19T22:56:02.814+05:30
1521,158,64,15,16,19,1:33.378,\N,\N,2023-08-19T22:56:02.814+05:30
1522,158,65,19,8,20,1:33.638,\N,\N,2023-08-19T22:56:02.814+05:30
1523,158,18,3,10,21,1:33.828,\N,\N,2023-08-19T22:56:02.814+05:30
1524,158,60,18,21,22,1:34.705,\N,\N,2023-08-19T22:56:02.814+05:30
1525,160,57,1,1,1,1:24.714,\N,\N,2023-08-19T22:56:02.814+05:30
1526,160,30,6,3,2,1:24.805,\N,\N,2023-08-19T22:56:02.814+05:30
1527,160,14,1,2,3,1:25.014,\N,\N,2023-08-19T22:56:02.814+05:30
1528,160,22,6,4,4,1:25.871,\N,\N,2023-08-19T22:56:02.814+05:30
1529,160,23,3,9,5,1:25.871,\N,\N,2023-08-19T22:56:02.814+05:30
1530,160,49,17,5,6,1:25.892,\N,\N,2023-08-19T22:56:02.814+05:30
1531,160,56,19,7,7,1:25.929,\N,\N,2023-08-19T22:56:02.814+05:30
1532,160,15,17,6,8,1:26.002,\N,\N,2023-08-19T22:56:02.814+05:30
1533,160,35,16,22,9,1:26.124,\N,\N,2023-08-19T22:56:02.814+05:30
1534,160,64,15,16,10,1:26.238,\N,\N,2023-08-19T22:56:02.814+05:30
1535,160,25,22,12,11,1:26.281,\N,\N,2023-08-19T22:56:02.814+05:30
1536,160,63,15,17,12,1:26.336,\N,\N,2023-08-19T22:56:02.814+05:30
1537,160,37,21,18,13,1:26.349,\N,\N,2023-08-19T22:56:02.814+05:30
1538,160,41,16,23,14,1:26.814,\N,\N,2023-08-19T22:56:02.814+05:30
1539,160,55,20,14,15,1:26.824,\N,\N,2023-08-19T22:56:02.814+05:30
1540,160,50,21,19,16,1:26.845,\N,\N,2023-08-19T22:56:02.814+05:30
1541,160,65,19,8,17,1:27.051,\N,\N,2023-08-19T22:56:02.814+05:30
1542,160,18,3,10,18,1:27.135,\N,\N,2023-08-19T22:56:02.814+05:30
1543,160,21,22,11,19,1:27.253,\N,\N,2023-08-19T22:56:02.814+05:30
1544,160,60,18,21,20,1:28.161,\N,\N,2023-08-19T22:56:02.814+05:30
1545,160,48,18,20,21,1:28.333,\N,\N,2023-08-19T22:56:02.814+05:30
1546,160,2,20,15,22,1:28.361,\N,\N,2023-08-19T22:56:02.814+05:30
1547,161,22,6,4,1,1:25.703,\N,\N,2023-08-19T22:56:02.814+05:30
1548,161,49,17,5,2,1:25.706,\N,\N,2023-08-19T22:56:02.814+05:30
1549,161,57,1,1,3,1:25.741,\N,\N,2023-08-19T22:56:02.814+05:30
1550,161,14,1,2,4,1:26.088,\N,\N,2023-08-19T22:56:02.814+05:30
1551,161,30,6,3,5,1:26.161,\N,\N,2023-08-19T22:56:02.814+05:30
1552,161,18,3,10,6,1:26.733,\N,\N,2023-08-19T22:56:02.814+05:30
1553,161,23,3,9,7,1:26.786,\N,\N,2023-08-19T22:56:02.814+05:30
1554,161,50,21,19,8,1:26.793,\N,\N,2023-08-19T22:56:02.814+05:30
1555,161,56,19,7,9,1:26.818,\N,\N,2023-08-19T22:56:02.814+05:30
1556,161,35,16,22,10,1:27.025,\N,\N,2023-08-19T22:56:02.814+05:30
1557,161,15,17,6,11,1:27.164,\N,\N,2023-08-19T22:56:02.814+05:30
1558,161,21,22,11,12,1:27.253,\N,\N,2023-08-19T22:56:02.814+05:30
1559,161,64,15,16,13,1:27.301,\N,\N,2023-08-19T22:56:02.814+05:30
1560,161,65,19,8,14,1:27.461,\N,\N,2023-08-19T22:56:02.814+05:30
1561,161,55,20,14,15,1:27.559,\N,\N,2023-08-19T22:56:02.814+05:30
1562,161,41,16,23,16,1:27.772,\N,\N,2023-08-19T22:56:02.814+05:30
1563,161,2,20,15,17,1:27.806,\N,\N,2023-08-19T22:56:02.814+05:30
1564,161,63,15,17,18,1:28.110,\N,\N,2023-08-19T22:56:02.814+05:30
1565,161,37,21,18,19,1:28.135,\N,\N,2023-08-19T22:56:02.814+05:30
1566,161,25,22,12,20,1:28.205,\N,\N,2023-08-19T22:56:02.814+05:30
1567,161,48,18,20,21,1:28.253,\N,\N,2023-08-19T22:56:02.814+05:30
1568,161,60,18,21,22,1:29.174,\N,\N,2023-08-19T22:56:02.814+05:30
1569,173,30,6,3,1,1:35.825,\N,\N,2023-08-19T22:56:02.814+05:30
1570,173,57,1,1,2,1:35.834,\N,\N,2023-08-19T22:56:02.814+05:30
1571,173,14,1,2,3,1:36.236,\N,\N,2023-08-19T22:56:02.814+05:30
1572,173,22,6,4,4,1:36.330,\N,\N,2023-08-19T22:56:02.814+05:30
1573,173,18,3,10,5,1:36.628,\N,\N,2023-08-19T22:56:02.814+05:30
1574,173,23,3,9,6,1:36.788,\N,\N,2023-08-19T22:56:02.814+05:30
1575,173,56,19,7,7,1:36.899,\N,\N,2023-08-19T22:56:02.814+05:30
1576,173,49,17,5,8,1:37.243,\N,\N,2023-08-19T22:56:02.814+05:30
1577,173,35,16,22,9,1:37.267,\N,\N,2023-08-19T22:56:02.814+05:30
1578,173,65,19,8,10,1:37.329,\N,\N,2023-08-19T22:56:02.814+05:30
1579,173,25,22,12,11,1:37.348,\N,\N,2023-08-19T22:56:02.814+05:30
1580,173,21,22,11,12,1:37.479,\N,\N,2023-08-19T22:56:02.814+05:30
1581,173,37,21,18,13,1:37.652,\N,\N,2023-08-19T22:56:02.814+05:30
1582,173,50,21,19,14,1:37.674,\N,\N,2023-08-19T22:56:02.814+05:30
1583,173,15,17,6,15,1:37.679,\N,\N,2023-08-19T22:56:02.814+05:30
1584,173,2,20,15,16,1:38.141,\N,\N,2023-08-19T22:56:02.814+05:30
1585,173,55,20,14,17,1:38.209,\N,\N,2023-08-19T22:56:02.814+05:30
1586,173,41,16,23,18,1:38.269,\N,\N,2023-08-19T22:56:02.814+05:30
1587,173,63,15,17,19,1:38.490,\N,\N,2023-08-19T22:56:02.814+05:30
1588,173,64,15,16,20,1:38.576,\N,\N,2023-08-19T22:56:02.814+05:30
1589,173,48,18,20,21,1:39.972,\N,\N,2023-08-19T22:56:02.814+05:30
1590,173,60,18,21,22,1:40.462,\N,\N,2023-08-19T22:56:02.814+05:30
1591,175,57,1,1,1,1:30.462,\N,\N,2023-08-19T22:56:02.814+05:30
1592,175,14,1,2,2,1:30.946,\N,\N,2023-08-19T22:56:02.814+05:30
1593,175,30,6,3,3,1:31.781,\N,\N,2023-08-19T22:56:02.814+05:30
1594,175,22,24,16,4,1:32.148,\N,\N,2023-08-19T22:56:02.814+05:30
1595,175,49,17,8,5,1:32.276,\N,\N,2023-08-19T22:56:02.814+05:30
1596,175,56,6,4,6,1:32.289,\N,\N,2023-08-19T22:56:02.814+05:30
1597,175,21,22,9,7,1:32.540,\N,\N,2023-08-19T22:56:02.814+05:30
1598,175,23,3,6,8,1:32.691,\N,\N,2023-08-19T22:56:02.814+05:30
1599,175,71,17,7,9,1:32.695,\N,\N,2023-08-19T22:56:02.814+05:30
1600,175,25,22,10,10,1:32.789,\N,\N,2023-08-19T22:56:02.814+05:30
1601,175,35,16,22,11,1:32.888,\N,\N,2023-08-19T22:56:02.814+05:30
1602,175,15,20,19,12,1:32.971,\N,\N,2023-08-19T22:56:02.814+05:30
1603,175,65,24,17,13,1:32.991,\N,\N,2023-08-19T22:56:02.814+05:30
1604,175,64,15,12,14,1:33.374,\N,\N,2023-08-19T22:56:02.814+05:30
1605,175,70,3,5,15,1:33.549,\N,\N,2023-08-19T22:56:02.814+05:30
1606,175,55,15,11,16,1:33.910,\N,\N,2023-08-19T22:56:02.814+05:30
