result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,race_time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,race_year,race_name,race_date,circuit_location,driver_ref,driver_number,code,driver_name,dob,driver_nationality,constructor_ref,team,nationality,ingestion_date,created_date
18044,744,467,172,64,0,"",W,37,0.0,0,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,prinoth,"",\N,Ernesto Prinoth,1923-04-15,Italian,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18043,744,491,170,34,0,"",W,36,0.0,0,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,thiele,"",\N,Alfonso Thiele,1920-04-05,American-Italian,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18042,744,487,167,58,0,"",W,35,0.0,0,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,natili,"",\N,Massimo Natili,1935-07-28,Italian,cooper-maserati,Cooper-Maserati,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18041,744,431,95,46,0,"",W,34,0.0,0,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,barth,"",\N,Edgar Barth,1917-01-26,German,porsche,Porsche,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18040,744,429,99,68,0,"",F,33,0.0,0,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,andre_pilette,"",\N,André Pilette,1918-10-06,Belgian,emeryson,Emeryson,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18039,744,460,172,18,25,"",R,32,0.0,0,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,ashmore,"",\N,Gerry Ashmore,1936-07-25,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18038,744,444,174,52,32,"",R,31,0.0,1,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,lippi,"",\N,Roberto Lippi,1926-10-17,Italian,de_tomaso-osca,De Tomaso-Osca,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18037,744,455,172,56,28,"",R,30,0.0,1,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,seidel,"",\N,Wolfgang Seidel,1926-07-04,German,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18036,744,424,175,54,24,"",R,29,0.0,1,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,bussinello,"",\N,Roberto Bussinello,1927-10-04,Italian,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18035,744,373,172,36,7,"",R,28,0.0,1,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,clark,"",\N,Jim Clark,1936-03-04,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18034,744,476,6,4,1,"",R,27,0.0,1,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,trips,"",\N,Wolfgang von Trips,1928-05-04,German,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18033,744,341,170,42,19,"",R,26,0.0,2,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,surtees,"",\N,John Surtees,1934-02-11,British,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18032,744,486,170,30,26,"",R,25,0.0,5,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,fairman,"",\N,Jack Fairman,1913-03-15,British,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18031,744,404,172,38,9,"",R,24,0.0,5,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,ireland,"",\N,Innes Ireland,1930-06-12,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18030,744,484,101,14,31,"",R,23,0.0,6,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,naylor,"",\N,Brian Naylor,1923-03-24,British,jbw,JBW,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18029,744,356,170,10,10,"",R,22,0.0,8,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,jack_brabham,"",\N,Jack Brabham,1926-04-02,Australian,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18028,744,289,66,24,5,"",R,21,0.0,10,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,hill,"",\N,Graham Hill,1929-02-15,British,brm,BRM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18027,744,418,172,22,17,"",R,20,0.0,11,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,gregory,"",\N,Masten Gregory,1932-02-29,American,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18026,744,425,175,50,20,"",R,19,0.0,13,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,vaccarella,"",\N,Nino Vaccarella,1933-03-04,Italian,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18025,744,394,6,32,6,"",R,18,0.0,13,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,baghetti,"",\N,Giancarlo Baghetti,1934-12-25,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18024,744,454,6,8,2,"",R,17,0.0,13,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,ricardo_rodriguez,"",\N,Ricardo Rodríguez,1942-02-14,Mexican,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18023,744,347,95,44,8,"",R,16,0.0,14,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,bonnier,"",\N,Jo Bonnier,1930-01-31,Swedish,porsche,Porsche,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18022,744,447,173,72,30,"",R,15,0.0,19,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,starrabba,"",\N,Gaetano Starrabba,1932-12-03,Italian,lotus-maserati,Lotus-Maserati,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18021,744,386,6,6,3,"",R,14,0.0,23,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,ginther,"",\N,Richie Ginther,1930-08-05,American,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18020,744,475,172,28,11,"",R,13,0.0,36,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,moss,"",\N,Stirling Moss,1929-09-17,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18019,744,489,167,58,29,12,12,12,0.0,38,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,pirocchi,"",\N,Renato Pirocchi,1933-03-26,Italian,cooper-maserati,Cooper-Maserati,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18018,744,481,172,20,23,11,11,11,0.0,39,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,henry_taylor,"",\N,Henry Taylor,1932-12-16,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18017,744,441,172,16,27,10,10,10,0.0,40,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,parnell,"",\N,Tim Parnell,1932-06-25,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18016,744,427,167,48,22,9,9,9,0.0,41,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,cooper-maserati,Cooper-Maserati,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18015,744,385,167,62,21,8,8,8,0.0,41,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,bandini,"",\N,Lorenzo Bandini,1935-12-21,Italian,cooper-maserati,Cooper-Maserati,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18014,744,430,95,74,15,7,7,7,0.0,41,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,beaufort,"",\N,Carel Godin de Beaufort,1934-04-10,Dutch,porsche,Porsche,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18013,744,456,170,40,18,6,6,6,1.0,42,\N,"","","",\N,"",1961,Italian Grand Prix,"",Monza,salvadori,"",\N,Roy Salvadori,1922-05-12,British,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18012,744,479,66,26,13,5,5,5,2.0,43,+2:40.5,7553500,"","",\N,"",1961,Italian Grand Prix,"",Monza,brooks,"",\N,Tony Brooks,1932-02-25,British,brm,BRM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18011,744,453,170,60,16,4,4,4,3.0,43,+2:40.4,7553400,"","",\N,"",1961,Italian Grand Prix,"",Monza,lewis,"",\N,Jackie Lewis,1936-11-01,British,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18010,744,360,170,12,14,3,3,3,4.0,43,+2:28.4,7541400,"","",\N,"",1961,Italian Grand Prix,"",Monza,mclaren,"",\N,Bruce McLaren,1937-08-30,New Zealander,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18009,744,364,95,46,12,2,2,2,6.0,43,+31.2,7424200,"","",\N,"",1961,Italian Grand Prix,"",Monza,gurney,"",\N,Dan Gurney,1931-04-13,American,porsche,Porsche,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18008,744,403,6,2,4,1,1,1,9.0,43,2:03:13.0,7393000,"","",\N,"",1961,Italian Grand Prix,"",Monza,phil_hill,"",\N,Phil Hill,1927-04-20,American,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
24303,745,418,172,21,15,11,11,11,0.0,92,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,gregory,"",\N,Masten Gregory,1932-02-29,American,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18066,745,495,172,23,0,"",W,20,0.0,0,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,ken_miles,"",\N,Ken Miles,1918-11-01,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18065,745,341,170,18,9,"",R,19,0.0,0,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,surtees,"",\N,John Surtees,1934-02-11,British,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18064,745,433,170,60,14,"",R,18,0.0,14,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,hansgen,"",\N,Walt Hansgen,1919-10-28,American,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18063,745,418,172,22,11,"",R,17,0.0,23,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,gregory,"",\N,Masten Gregory,1932-02-29,American,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18062,745,356,170,1,1,"",R,16,0.0,57,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,jack_brabham,"",\N,Jack Brabham,1926-04-02,Australian,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18061,745,475,172,7,3,"",R,15,0.0,58,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,moss,"",\N,Stirling Moss,1929-09-17,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18060,745,494,172,26,19,"",R,14,0.0,76,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,ruby,"",\N,Lloyd Ruby,1928-01-12,American,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18059,745,440,172,17,18,"",R,13,0.0,76,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,hall,"",\N,Jim Hall,1935-07-23,American,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18058,745,456,170,19,12,"",R,12,0.0,96,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,salvadori,"",\N,Roy Salvadori,1922-05-12,British,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18057,745,482,172,21,15,11,11,11,0.0,92,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,gendebien,"",\N,Olivier Gendebien,1924-01-12,Belgian,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18056,745,434,170,3,17,10,10,10,0.0,93,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,sharp,"",\N,Hap Sharp,1928-01-01,American,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18055,745,493,172,16,13,9,9,9,0.0,96,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,ryan,"",\N,Peter Ryan,1940-06-10,Canadian,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18054,745,468,170,6,16,8,8,8,0.0,96,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,penske,"",\N,Roger Penske,1937-02-20,American,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18053,745,373,172,14,6,7,7,7,0.0,96,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,clark,"",\N,Jim Clark,1936-03-04,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18052,745,347,95,11,10,6,6,6,1.0,98,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,bonnier,"",\N,Jo Bonnier,1930-01-31,Swedish,porsche,Porsche,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18051,745,289,66,4,2,5,5,5,2.0,99,\N,"","","",\N,"",1961,United States Grand Prix,"",New York State,hill,"",\N,Graham Hill,1929-02-15,British,brm,BRM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18050,745,360,170,2,4,4,4,4,3.0,100,+58.0,8083800,"","",\N,"",1961,United States Grand Prix,"",New York State,mclaren,"",\N,Bruce McLaren,1937-08-30,New Zealander,cooper-climax,Cooper-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18049,745,479,66,5,5,3,3,3,4.0,100,+49.0,8074800,"","",\N,"",1961,United States Grand Prix,"",New York State,brooks,"",\N,Tony Brooks,1932-02-25,British,brm,BRM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18048,745,364,95,12,7,2,2,2,6.0,100,+4.3,8030100,"","",\N,"",1961,United States Grand Prix,"",New York State,gurney,"",\N,Dan Gurney,1931-04-13,American,porsche,Porsche,German,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18047,745,404,172,15,8,1,1,1,9.0,100,2:13:45.8,8025800,"","",\N,"",1961,United States Grand Prix,"",New York State,ireland,"",\N,Innes Ireland,1930-06-12,British,lotus-climax,Lotus-Climax,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20287,776,476,6,18,11,6,6,6,0.0,98,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,trips,"",\N,Wolfgang von Trips,1928-05-04,German,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20286,776,581,6,18,11,6,6,6,0.0,98,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,collins,"",\N,Peter Collins,1931-11-06,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20285,776,498,6,20,10,5,5,5,1.0,98,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,gonzalez,"",\N,José Froilán González,1922-10-05,Argentine,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18736,776,581,6,10,5,"",R,14,0.0,26,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,collins,"",\N,Peter Collins,1931-11-06,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18735,776,577,6,12,6,"",R,13,0.0,31,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,musso,"",\N,Luigi Musso,1924-07-28,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18734,776,578,6,16,7,"",R,12,0.0,35,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18733,776,608,6,14,4,"",R,11,0.0,75,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,castellotti,"",\N,Eugenio Castellotti,1930-10-10,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18732,776,586,105,28,14,10,10,10,0.0,90,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,piotti,"",\N,Luigi Piotti,1913-10-27,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18731,776,573,6,26,12,9,9,9,0.0,91,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,tomaso,"",\N,Alessandro de Tomaso,1928-07-10,Argentine-Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18730,776,475,105,4,1,8,8,8,1.0,93,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,moss,"",\N,Stirling Moss,1929-09-17,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18729,776,347,105,24,13,7,7,7,0.0,95,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,bonnier,"",\N,Jo Bonnier,1930-01-31,Swedish,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18728,776,607,6,18,11,6,6,6,0.0,98,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,perdisa,"",\N,Cesare Perdisa,1932-10-21,Italian,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18727,776,606,6,20,10,5,5,5,1.0,98,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,portago,"",\N,Alfonso de Portago,1928-10-11,Spanish,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18726,776,501,105,22,9,4,4,4,3.0,98,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,schell,"",\N,Harry Schell,1921-06-29,American,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18725,776,496,105,8,8,3,3,3,4.0,99,\N,"","","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,menditeguy,"",\N,Carlos Menditeguy,1914-08-10,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18724,776,554,105,6,3,2,2,2,6.0,100,+18.3,10874200,"","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,behra,"",\N,Jean Behra,1921-02-16,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18723,776,579,105,2,2,1,1,1,8.0,100,3:00:55.9,10855900,"","",\N,"",1957,Argentine Grand Prix,"",Buenos Aires,fangio,"",\N,Juan Fangio,1911-06-24,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20289,777,501,105,34,14,"",R,8,0.0,64,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,schell,"",\N,Harry Schell,1921-06-29,American,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
20288,777,578,6,24,9,"",R,7,0.0,95,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18757,777,610,87,16,0,"",F,21,0.0,0,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,leston,"",\N,Les Leston,1920-12-16,British,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18756,777,586,105,42,0,"",F,20,0.0,0,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,piotti,"",\N,Luigi Piotti,1913-10-27,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18755,777,609,105,4,0,"",F,19,0.0,0,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,simon,"",\N,André Simon,1920-01-05,French,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18754,777,478,105,40,0,"",F,18,0.0,0,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,herrmann,"",\N,Hans Herrmann,1928-02-23,German,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18753,777,456,66,8,0,"",F,17,0.0,0,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,salvadori,"",\N,Roy Salvadori,1922-05-12,British,brm,BRM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18752,777,578,6,28,5,"",R,16,0.0,4,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,hawthorn,"",\N,Mike Hawthorn,1929-04-10,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18751,777,475,118,18,3,"",R,15,0.0,4,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,moss,"",\N,Stirling Moss,1929-09-17,British,vanwall,Vanwall,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18750,777,581,6,26,2,"",R,14,0.0,4,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,collins,"",\N,Peter Collins,1931-11-06,British,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18749,777,547,105,22,12,"",R,13,0.0,10,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,gould,"",\N,Horace Gould,1918-09-20,British,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18748,777,501,105,38,8,"",R,12,0.0,23,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,schell,"",\N,Harry Schell,1921-06-29,American,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18747,777,549,125,12,16,"",R,11,0.0,47,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,bueb,"",\N,Ivor Bueb,1923-06-06,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18746,777,496,105,36,7,"",R,10,0.0,51,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,menditeguy,"",\N,Carlos Menditeguy,1914-08-10,Argentine,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18745,777,541,66,6,11,"",R,9,0.0,60,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,flockhart,"",\N,Ron Flockhart,1923-06-16,British,brm,BRM,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18744,777,483,105,34,14,"",R,8,0.0,64,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,scarlatti,"",\N,Giorgio Scarlatti,1921-10-02,Italian,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18743,777,476,6,24,9,"",R,7,0.0,95,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,trips,"",\N,Wolfgang von Trips,1928-05-04,German,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18742,777,356,87,14,15,6,6,6,0.0,100,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,jack_brabham,"",\N,Jack Brabham,1926-04-02,Australian,cooper,Cooper,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18741,777,427,6,30,6,5,5,5,2.0,100,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,trintignant,"",\N,Maurice Trintignant,1917-10-30,French,ferrari,Ferrari,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18740,777,590,125,10,13,4,4,4,3.0,102,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,lewis-evans,"",\N,Stuart Lewis-Evans,1930-04-20,British,connaught,Connaught,British,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
18739,777,418,105,2,10,3,3,3,4.0,103,\N,"","","",\N,"",1957,Monaco Grand Prix,"",Monte-Carlo,gregory,"",\N,Masten Gregory,1932-02-29,American,maserati,Maserati,Italian,2023-08-19T22:44:35.780+05:30,2023-08-20T11:41:03.549+05:30
